frequency_hz,amplitude
9.300000000000000711e+00,1.797236980384354643e-01
9.400000000000000355e+00,1.731867038455514318e-01
9.500000000000000000e+00,1.578708284700640618e-01
9.600000000000001421e+00,4.006214110828157371e-02
9.700000000000001066e+00,6.479595765244182404e-02
9.800000000000000711e+00,8.713761633160514719e-02
9.900000000000000355e+00,1.211600027622956183e-01
1.000000000000000000e+01,9.579889386118724259e-02
1.010000000000000142e+01,3.328395180581792540e-02
1.020000000000000107e+01,2.699827571718627431e-02
1.030000000000000071e+01,3.837378577494668375e-02
1.040000000000000036e+01,5.553125586487102361e-02
1.050000000000000000e+01,7.093242269791255605e-02
1.060000000000000142e+01,1.674870804993753570e-01
1.070000000000000107e+01,1.342988729686476479e-01
1.080000000000000071e+01,8.842573151753459204e-02
1.090000000000000036e+01,9.022708829529380026e-02
1.100000000000000000e+01,1.396163258361784454e-01
1.110000000000000142e+01,1.255243277637407839e-01
1.120000000000000107e+01,9.721675939356994034e-02
1.130000000000000071e+01,9.725592557154630335e-02
1.140000000000000036e+01,9.353500965630280606e-02
1.150000000000000000e+01,1.011540811429062353e-01
1.160000000000000142e+01,8.630398631214512839e-02
1.170000000000000107e+01,3.544471411596553795e-02
1.180000000000000071e+01,4.374190473720917377e-02
1.190000000000000036e+01,5.457617154192684339e-02
1.200000000000000000e+01,4.693874623694396786e-02
1.210000000000000142e+01,7.483188544691914135e-02
1.220000000000000107e+01,1.676292699810606746e-01
1.230000000000000071e+01,1.072934986779566224e-01
1.240000000000000036e+01,5.283280960927433378e-02
1.250000000000000000e+01,1.139396276053896012e-01
1.260000000000000142e+01,1.390199426986827302e-01
1.270000000000000107e+01,5.344298110192188117e-02
1.280000000000000071e+01,8.925639745276668646e-02
1.290000000000000036e+01,1.313577320899521061e-01
1.300000000000000000e+01,1.329743005926140309e-01
1.310000000000000142e+01,9.646116688363752523e-02
1.320000000000000107e+01,1.173742073994553034e-02
1.330000000000000071e+01,7.858045847259638450e-02
1.340000000000000036e+01,7.731700475800308558e-02
1.350000000000000000e+01,7.840252136042655251e-02
1.360000000000000142e+01,1.672996746029912010e-02
1.370000000000000107e+01,6.639666201666642731e-02
1.380000000000000071e+01,6.687222153193771168e-02
1.390000000000000036e+01,1.607010984919755581e-01
1.400000000000000000e+01,2.473873182463521073e-02
1.410000000000000142e+01,2.071863564197342078e-01
1.420000000000000107e+01,1.853275683568906262e-01
1.430000000000000071e+01,2.849793761117703703e-02
1.440000000000000036e+01,4.899400926940538498e-02
1.450000000000000000e+01,1.230814522924912613e-01
1.460000000000000142e+01,6.989263399363183915e-02
1.470000000000000107e+01,2.244458506322553198e-02
1.480000000000000071e+01,3.613233461824297971e-02
1.490000000000000036e+01,5.210957833252036903e-02
1.500000000000000000e+01,8.598882015854571181e-02
1.510000000000000142e+01,1.254044052400037079e-01
1.520000000000000107e+01,1.590639384333054351e-01
1.530000000000000071e+01,8.143510442986748310e-02
1.540000000000000036e+01,1.671967227166464842e-01
1.550000000000000000e+01,1.798750869370994154e-01
1.560000000000000142e+01,7.328267530711253530e-02
1.570000000000000107e+01,6.243414035902336567e-02
1.580000000000000071e+01,8.896131986689190252e-02
1.590000000000000036e+01,1.069719088547855385e-01
1.600000000000000000e+01,9.342836405371096609e-02
1.610000000000000142e+01,1.024377346796567223e-01
1.619999999999999929e+01,5.392114711564189450e-02
1.630000000000000071e+01,6.637909835255288715e-02
1.640000000000000213e+01,9.496105912707873686e-02
1.650000000000000000e+01,1.382592735496814829e-01
1.660000000000000142e+01,1.495433036546725825e-01
1.669999999999999929e+01,1.051581598274638624e-01
1.680000000000000071e+01,1.004053537235041066e-01
1.690000000000000213e+01,1.170304330211685284e-01
1.700000000000000000e+01,1.327150346159407523e-01
1.710000000000000142e+01,5.808545118313315769e-02
1.719999999999999929e+01,4.737432560195910247e-02
1.730000000000000071e+01,8.736163895948706459e-02
1.740000000000000213e+01,9.862895447960992601e-02
1.750000000000000000e+01,4.686853310217133084e-02
1.760000000000000142e+01,8.955891698544483914e-02
1.769999999999999929e+01,8.393945874321084855e-02
1.780000000000000071e+01,8.711005693334587796e-02
1.790000000000000213e+01,6.006399740696049400e-02
1.800000000000000000e+01,1.431086834461447743e-01
1.810000000000000142e+01,3.107259349645259405e-01
1.819999999999999929e+01,2.926394945058023445e-01
1.830000000000000071e+01,1.887443128034426987e-01
1.840000000000000213e+01,1.424816435875367604e-01
1.850000000000000000e+01,1.094995638967370954e-01
1.860000000000000142e+01,5.250894690519989499e-02
1.869999999999999929e+01,6.099033129361837446e-02
1.880000000000000071e+01,6.574886833908430428e-02
1.890000000000000213e+01,1.416859184304896102e-01
1.900000000000000000e+01,1.336498663657677555e-01
1.910000000000000142e+01,1.952450192023160169e-01
1.920000000000000284e+01,1.615478669773803277e-01
1.930000000000000071e+01,1.468214925678739402e-01
1.940000000000000213e+01,7.781784061468742519e-02
1.950000000000000000e+01,7.498710817494913528e-02
1.960000000000000142e+01,3.990654978032129319e-02
1.970000000000000284e+01,5.049406011486633206e-02
1.980000000000000071e+01,6.491211691778520088e-02
1.990000000000000213e+01,2.403883439605225894e-02
2.000000000000000000e+01,1.056256083347638791e-01
2.010000000000000142e+01,1.147211363462309619e-01
2.020000000000000284e+01,1.305660430608922007e-01
2.030000000000000071e+01,1.071944584848222581e-01
2.040000000000000213e+01,4.420667311473665956e-02
2.050000000000000000e+01,1.077036152866650554e-01
2.060000000000000142e+01,1.051151207882210087e-01
2.070000000000000284e+01,1.102086587152538849e-01
2.080000000000000071e+01,1.036243239549499151e-01
2.090000000000000213e+01,8.555224172790992787e-02
2.100000000000000000e+01,6.198174250827379050e-02
2.110000000000000142e+01,6.436934878863681542e-02
2.120000000000000284e+01,1.256380977231313090e-01
2.130000000000000071e+01,1.445159036321495005e-01
2.140000000000000213e+01,1.588903289060043245e-01
2.150000000000000000e+01,1.631391357265476461e-01
2.160000000000000142e+01,1.413031214279048264e-01
2.170000000000000284e+01,1.347557202866701553e-01
2.180000000000000071e+01,1.434798389528746942e-01
2.190000000000000213e+01,9.518782353350828396e-02
2.200000000000000000e+01,1.172242966337089382e-01
2.210000000000000142e+01,1.910234811366519347e-01
2.220000000000000284e+01,5.232677319715742237e-02
2.230000000000000071e+01,7.626071957496696752e-02
2.240000000000000213e+01,1.039568720815242792e-01
2.250000000000000000e+01,1.580790902756302740e-01
2.260000000000000142e+01,2.196216051243451983e-01
2.270000000000000284e+01,1.667096136290956154e-01
2.280000000000000071e+01,2.384575942678204136e-02
2.290000000000000213e+01,2.384468793586940610e-02
2.300000000000000000e+01,6.078707651984174148e-02
2.310000000000000142e+01,8.781888618648989175e-02
2.320000000000000284e+01,2.070776578937144341e-01
2.330000000000000071e+01,2.554879559119809795e-01
2.340000000000000213e+01,2.085136673070947244e-01
2.350000000000000000e+01,1.324536077178327109e-01
2.360000000000000142e+01,9.549039922233897026e-02
2.370000000000000284e+01,5.309190846641750200e-02
2.380000000000000071e+01,6.250194060242016125e-02
2.390000000000000213e+01,1.722828693020198310e-01
2.400000000000000000e+01,1.059417087836021509e-01
2.410000000000000142e+01,4.266277562646837024e-02
2.420000000000000284e+01,5.581615675787320735e-02
2.430000000000000071e+01,7.182341294379790408e-02
2.440000000000000213e+01,1.354188568729122466e-01
2.450000000000000000e+01,6.470392392967111439e-02
2.460000000000000142e+01,1.654216562211637265e-01
2.470000000000000284e+01,1.225800046381026742e-01
2.480000000000000071e+01,1.033425609480612961e-01
2.490000000000000213e+01,1.384744409504812535e-01
2.500000000000000000e+01,9.705548951810795411e-02
2.510000000000000142e+01,5.674610743087400017e-02
2.520000000000000284e+01,1.068396057965238510e-01
2.530000000000000071e+01,8.396384964558813169e-02
2.540000000000000213e+01,7.184266783994294747e-02
2.550000000000000000e+01,1.066969230628825593e-01
2.560000000000000142e+01,6.376763402472780673e-02
2.570000000000000284e+01,1.382384169821840592e-01
2.580000000000000071e+01,7.833181804760958045e-02
2.590000000000000213e+01,1.015942444166813008e-01
2.600000000000000000e+01,7.335916320439299365e-02
2.610000000000000142e+01,2.582994356935645539e-02
2.620000000000000284e+01,1.596555107848771082e-01
2.630000000000000071e+01,8.489624488775780742e-02
2.640000000000000213e+01,1.291240854444649921e-01
2.650000000000000000e+01,1.878591341984706953e-01
2.660000000000000142e+01,9.489495643344957043e-02
2.670000000000000284e+01,1.286534339432227232e-02
2.680000000000000071e+01,7.015697268011653054e-02
2.690000000000000213e+01,5.444431459801254286e-02
2.700000000000000000e+01,7.787441674147639603e-02
2.710000000000000142e+01,5.768764525548401856e-02
2.720000000000000284e+01,7.177557570247598828e-02
2.730000000000000071e+01,1.192136105735185914e-01
2.740000000000000213e+01,5.006740878826780594e-02
2.750000000000000000e+01,3.071101068870021530e-02
2.760000000000000142e+01,7.326069743878101115e-02
2.770000000000000284e+01,7.731086382206026064e-02
2.780000000000000071e+01,5.012668057675403327e-02
2.790000000000000213e+01,1.144724057827281039e-01
2.800000000000000000e+01,1.142428553854313439e-01
2.810000000000000142e+01,2.041769965969765163e-02
2.820000000000000284e+01,5.099565821256985682e-02
2.830000000000000071e+01,5.790246811215155054e-02
2.840000000000000213e+01,1.052784022541007475e-01
2.850000000000000000e+01,3.989267067606225292e-02
2.860000000000000142e+01,1.486798765257902888e-01
2.870000000000000284e+01,5.930837219307884961e-02
2.880000000000000071e+01,6.074461176108836291e-02
2.890000000000000213e+01,5.584579581640029822e-02
2.900000000000000000e+01,6.821331846968554935e-02
2.910000000000000142e+01,8.799471136599711085e-02
2.920000000000000284e+01,6.828898543573637403e-02
2.930000000000000071e+01,2.572375661704182775e-02
2.940000000000000213e+01,9.350650581824013208e-02
2.950000000000000000e+01,8.585130247000420656e-02
2.960000000000000142e+01,1.065665687296131342e-01
2.970000000000000284e+01,8.381086969384209107e-02
2.980000000000000071e+01,3.270574249165553171e-02
2.990000000000000213e+01,1.199951094492137521e-01
3.000000000000000000e+01,1.841800045353104709e-01
3.010000000000000142e+01,2.124997254047719664e-01
3.020000000000000284e+01,1.268404545627272728e-01
3.030000000000000071e+01,6.909571104466745786e-03
3.040000000000000213e+01,5.331770230750311479e-02
3.050000000000000000e+01,3.057684504720985588e-02
3.060000000000000142e+01,1.334064978943887148e-02
3.070000000000000284e+01,1.770588582884919174e-02
3.080000000000000071e+01,5.823917937812775336e-02
3.090000000000000213e+01,2.974391014075776843e-02
3.100000000000000000e+01,1.058616278789068915e-01
3.110000000000000142e+01,8.222913962292489887e-02
3.120000000000000284e+01,6.667766495293869777e-02
3.130000000000000071e+01,2.887948224877523104e-02
3.140000000000000213e+01,3.124235396484754609e-02
3.150000000000000000e+01,5.710876055264525047e-02
3.160000000000000142e+01,1.525851753475815364e-01
3.170000000000000284e+01,7.892978135489407687e-02
3.180000000000000071e+01,1.174619697551433500e-01
3.190000000000000213e+01,1.067624180390342736e-01
3.200000000000000000e+01,1.202883118653399613e-01
3.210000000000000142e+01,1.886546358613345326e-02
3.220000000000000284e+01,6.961468356378018585e-02
3.230000000000000426e+01,5.272484523564890252e-02
3.239999999999999858e+01,1.543676193017415321e-01
3.250000000000000000e+01,1.476583821824357101e-01
3.260000000000000142e+01,5.893051461164975496e-02
3.270000000000000284e+01,8.096199489521307968e-02
3.280000000000000426e+01,1.306679807484168454e-01
3.289999999999999858e+01,1.334243623073423646e-01
3.300000000000000000e+01,9.911928623721458220e-02
3.310000000000000142e+01,1.199693492439256153e-02
3.320000000000000284e+01,1.611659623014995435e-01
3.330000000000000426e+01,2.008023202135914842e-01
3.339999999999999858e+01,1.246153580671476441e-01
3.350000000000000000e+01,1.064694695484127707e-01
3.360000000000000142e+01,6.331909142118315181e-02
3.370000000000000284e+01,5.308555729262782324e-02
3.380000000000000426e+01,1.099178207315847228e-01
3.389999999999999858e+01,1.047807879365509343e-01
3.400000000000000000e+01,1.117653589929175489e-01
3.410000000000000142e+01,1.675087688186961132e-01
3.420000000000000284e+01,1.459800099694098241e-01
3.430000000000000426e+01,7.281399668884330767e-02
3.439999999999999858e+01,5.504962622664441585e-02
3.450000000000000000e+01,1.506671458619997239e-01
3.460000000000000142e+01,1.920479434267489405e-01
3.470000000000000284e+01,1.656593922671294461e-01
3.480000000000000426e+01,1.145779573181927719e-01
3.489999999999999858e+01,5.489639230539380965e-02
3.500000000000000000e+01,1.269941902186957627e-01
3.510000000000000142e+01,6.517395214669700898e-02
3.520000000000000284e+01,4.699867304804918045e-02
3.530000000000000426e+01,1.001151377885514948e-01
3.539999999999999858e+01,1.705662616104094420e-01
3.550000000000000000e+01,1.349055917038851082e-01
3.560000000000000142e+01,5.588540758307378176e-02
3.570000000000000284e+01,5.958516636645282138e-02
3.580000000000000426e+01,1.350327857378261776e-01
3.589999999999999858e+01,1.699575099372433729e-01
3.600000000000000000e+01,1.708542932350264887e-01
3.610000000000000142e+01,9.477999759771078836e-02
3.620000000000000284e+01,5.189647461331724221e-02
3.630000000000000426e+01,4.887400259431102373e-02
3.639999999999999858e+01,9.805384336893403774e-02
3.650000000000000000e+01,3.177907989597380384e-02
3.660000000000000142e+01,2.662556996969931214e-02
3.670000000000000284e+01,6.457188974375954738e-02
3.680000000000000426e+01,9.044087194799864393e-02
3.689999999999999858e+01,7.948366522459227035e-02
3.700000000000000000e+01,1.791449992396787483e-01
3.710000000000000142e+01,8.643810076821596688e-02
3.720000000000000284e+01,8.107840662797523301e-02
3.730000000000000426e+01,1.088686556510437831e-01
3.739999999999999858e+01,4.735983171067515568e-02
3.750000000000000000e+01,1.132291271048057116e-02
3.760000000000000142e+01,1.251062645628320258e-01
3.770000000000000284e+01,1.411132916114764824e-01
3.780000000000000426e+01,1.217840159219385626e-01
3.789999999999999858e+01,3.472504315340430719e-02
3.800000000000000000e+01,6.580363717402612500e-02
3.810000000000000142e+01,4.905836863270311710e-02
3.820000000000000284e+01,4.854475236817117761e-02
3.830000000000000426e+01,9.441123983886447191e-02
3.840000000000000568e+01,8.553478156692548295e-02
3.850000000000000000e+01,9.711812897072766293e-02
3.860000000000000142e+01,1.124873526058711160e-01
3.870000000000000284e+01,1.273424580727835487e-01
3.880000000000000426e+01,1.715497580494612373e-01
3.890000000000000568e+01,8.222894475940671632e-02
3.900000000000000000e+01,8.582975609640645931e-02
3.910000000000000142e+01,5.880357397009097070e-02
3.920000000000000284e+01,1.335294542041630395e-01
3.930000000000000426e+01,8.550348956713459125e-02
3.940000000000000568e+01,6.525056487139194172e-02
3.950000000000000000e+01,1.044245059548063320e-01
3.960000000000000142e+01,1.152623018388986148e-01
3.970000000000000284e+01,7.081966481077230091e-02
3.980000000000000426e+01,6.117364938561600796e-02
3.990000000000000568e+01,2.080717797886339204e-01
4.000000000000000000e+01,1.308525648322713675e-01
4.010000000000000142e+01,3.715508165595322876e-02
4.020000000000000284e+01,7.111370447768071423e-02
4.030000000000000426e+01,4.920988325122813145e-02
4.040000000000000568e+01,5.054561461496046015e-02
4.050000000000000000e+01,2.091744612989183266e-02
4.060000000000000142e+01,7.303019175536872021e-02
4.070000000000000284e+01,2.673295305603944419e-02
4.080000000000000426e+01,4.424159158840677841e-02
4.090000000000000568e+01,6.800525543111356208e-02
4.100000000000000000e+01,4.360804151924416866e-02
4.110000000000000142e+01,8.014822344194245940e-02
4.120000000000000284e+01,1.963685884677195403e-01
4.130000000000000426e+01,1.374491607244582025e-01
4.140000000000000568e+01,1.672202291922433581e-01
4.150000000000000000e+01,1.993184624686883399e-01
4.160000000000000142e+01,9.041396767187619143e-02
4.170000000000000284e+01,8.143959463383429465e-02
4.180000000000000426e+01,8.963843791619341417e-02
4.190000000000000568e+01,1.779084308339589637e-01
4.200000000000000000e+01,1.506771828979184824e-01
4.210000000000000142e+01,7.548993113361171514e-02
4.220000000000000284e+01,1.130403594085262892e-01
4.230000000000000426e+01,2.456466884872810300e-02
4.240000000000000568e+01,6.530845319550543371e-02
4.250000000000000000e+01,4.846916169196534285e-02
4.260000000000000142e+01,8.622544315699798290e-02
4.270000000000000284e+01,6.398379279115057328e-02
4.280000000000000426e+01,5.602826830447091983e-02
4.290000000000000568e+01,1.276419693542379941e-01
4.300000000000000000e+01,1.089111683917110135e-01
4.310000000000000142e+01,5.760449083815274984e-02
4.320000000000000284e+01,1.438915061482951563e-01
4.330000000000000426e+01,1.502212443874768322e-01
4.340000000000000568e+01,7.617376379146933996e-02
4.350000000000000000e+01,1.007944213398741934e-01
4.360000000000000142e+01,1.985833169603475057e-01
4.370000000000000284e+01,2.273946078142115301e-01
4.380000000000000426e+01,1.860392070970893208e-01
4.390000000000000568e+01,1.394389900334707111e-01
4.400000000000000000e+01,3.747775399741845592e-02
4.410000000000000142e+01,4.854167653766489759e-02
4.420000000000000284e+01,1.396963915719086347e-01
4.430000000000000426e+01,1.248328668963789995e-01
4.440000000000000568e+01,1.071877318038810395e-01
4.450000000000000000e+01,1.466217452334965254e-01
4.460000000000000142e+01,1.742753624371249921e-01
4.470000000000000284e+01,1.101961387296168798e-01
4.480000000000000426e+01,6.890547932620495752e-02
4.490000000000000568e+01,2.185875769741112695e-01
4.500000000000000000e+01,2.140625847758497180e-01
4.510000000000000142e+01,9.868222804897139322e-02
4.520000000000000284e+01,8.218016717251162839e-02
4.530000000000000426e+01,8.081022882926197637e-02
4.540000000000000568e+01,5.085800044205234655e-02
4.550000000000000000e+01,8.697431379353405545e-02
4.560000000000000142e+01,1.483102081772987857e-01
4.570000000000000284e+01,9.355534137681638385e-02
4.580000000000000426e+01,4.572824230502504222e-02
4.590000000000000568e+01,1.088265325831433428e-01
4.600000000000000000e+01,1.452324041796886622e-01
4.610000000000000142e+01,1.796592452157161901e-01
4.620000000000000284e+01,1.336450082919254656e-01
4.630000000000000426e+01,5.515814700528939157e-02
4.640000000000000568e+01,5.457722730879989437e-02
4.650000000000000000e+01,1.401567764867227284e-01
4.660000000000000142e+01,7.548428765650917749e-02
4.670000000000000284e+01,7.603767039249459403e-02
4.680000000000000426e+01,1.440371156936211261e-01
4.690000000000000568e+01,1.520388710351982253e-01
4.700000000000000000e+01,4.525772681536950615e-02
4.710000000000000142e+01,4.054445931200671704e-02
4.720000000000000284e+01,3.876424313135747035e-02
4.730000000000000426e+01,1.164574720955387221e-01
4.740000000000000568e+01,1.310699968620517297e-01
4.750000000000000000e+01,1.094012211974248888e-01
4.760000000000000142e+01,1.186259374172633080e-01
4.770000000000000284e+01,1.394938215749055577e-01
4.780000000000000426e+01,1.273224818089074839e-01
4.790000000000000568e+01,1.390457025862731899e-01
4.800000000000000000e+01,5.328454856282415636e-02
4.810000000000000142e+01,8.739858467199122793e-02
4.820000000000000284e+01,1.443955873875673868e-01
4.830000000000000426e+01,1.180029571274659045e-01
4.840000000000000568e+01,1.083245342816219620e-01
4.850000000000000000e+01,1.180482351910963484e-01
4.860000000000000142e+01,1.071452722433117871e-01
4.870000000000000284e+01,6.762943056484077564e-02
4.880000000000000426e+01,5.362008168596486130e-02
4.890000000000000568e+01,5.349113279870265636e-02
4.900000000000000000e+01,6.270315962767177009e-02
4.910000000000000142e+01,5.149536611891723792e-02
4.920000000000000284e+01,6.810257748426497282e-02
4.930000000000000426e+01,3.361793176107898823e-02
4.940000000000000568e+01,3.917336988592537428e-02
4.950000000000000000e+01,6.046490063996394493e-02
4.960000000000000142e+01,5.324223503507604510e-02
4.970000000000000284e+01,8.835014018296853677e-02
4.980000000000000426e+01,7.389837119169458124e-02
4.990000000000000568e+01,1.124484327505382852e-01
5.000000000000000000e+01,9.624426014494152914e-02
5.010000000000000142e+01,4.633533776128995196e-02
5.020000000000000284e+01,4.734255183814206625e-02
5.030000000000000426e+01,1.029936873190711727e-01
5.040000000000000568e+01,1.879217545803663070e-01
5.050000000000000000e+01,9.475519419343216010e-02
5.060000000000000142e+01,1.807734360760097914e-02
5.070000000000000284e+01,7.096577323431152440e-02
5.080000000000000426e+01,8.583289974676866496e-02
5.090000000000000568e+01,8.013688945378442952e-02
5.100000000000000000e+01,1.011499979503862057e-01
5.110000000000000142e+01,4.623826449591896676e-02
5.120000000000000284e+01,4.597765659911436098e-02
5.130000000000000426e+01,6.073977890727665779e-02
5.140000000000000568e+01,5.728463373419487997e-02
5.150000000000000000e+01,5.495278967886000482e-02
5.160000000000000142e+01,8.203678444568628103e-02
5.170000000000000284e+01,1.891251080703735821e-01
5.180000000000000426e+01,1.945113611319242430e-01
5.190000000000000568e+01,9.258350020189384799e-02
5.200000000000000000e+01,6.454007929618496564e-02
5.210000000000000142e+01,7.341441922741033521e-02
5.220000000000000284e+01,1.250900037227753621e-02
5.230000000000000426e+01,3.513354676184798214e-02
5.240000000000000568e+01,8.039716804579126463e-02
5.250000000000000000e+01,9.729629347612714363e-02
5.260000000000000142e+01,4.236883009914214210e-02
5.270000000000000284e+01,3.981813180001246566e-02
5.280000000000000426e+01,1.029077897576777950e-01
5.290000000000000568e+01,3.967289821958880358e-02
5.300000000000000000e+01,5.335337090370613489e-02
5.310000000000000142e+01,5.225828104007393393e-02
5.320000000000000284e+01,7.451892056128293917e-02
5.330000000000000426e+01,5.562542883286121509e-02
5.340000000000000568e+01,3.552830685061673932e-02
5.350000000000000000e+01,1.140094801904552035e-01
5.360000000000000142e+01,5.031444817768745970e-02
5.370000000000000284e+01,5.559253053102797271e-02
5.380000000000000426e+01,6.061732243999069097e-02
5.390000000000000568e+01,9.400827569506654824e-02
5.400000000000000000e+01,9.623106292659240613e-02
5.410000000000000142e+01,1.145805574825586870e-01
5.420000000000000284e+01,1.098335630676356839e-01
5.430000000000000426e+01,7.871728624020675469e-02
5.440000000000000568e+01,5.200119475922762580e-02
5.450000000000000000e+01,7.196264299550038379e-02
5.460000000000000142e+01,5.976288377884072384e-02
5.470000000000000284e+01,1.059651093858153120e-01
5.480000000000000426e+01,4.439141346150035639e-02
5.490000000000000568e+01,3.571624757371250763e-02
5.500000000000000000e+01,5.684864443442770587e-02
5.510000000000000142e+01,7.936373506433183622e-02
5.520000000000000284e+01,2.582360180872043942e-02
5.530000000000000426e+01,6.567922163445173711e-02
5.540000000000000568e+01,9.986521842856482811e-02
5.550000000000000000e+01,6.334714913115661872e-02
5.560000000000000142e+01,1.115020832544983825e-01
5.570000000000000284e+01,1.622151628595733253e-01
5.580000000000000426e+01,1.684084574182108385e-01
5.590000000000000568e+01,1.905805205077888420e-01
5.600000000000000000e+01,1.764267946678152732e-01
5.610000000000000142e+01,6.589179829844805936e-02
5.620000000000000284e+01,1.655314797263321702e-01
5.630000000000000426e+01,1.177387653021235575e-01
5.640000000000000568e+01,7.978863977906716642e-02
5.650000000000000000e+01,8.991557639796883550e-02
5.660000000000000142e+01,5.775217569697465442e-02
5.670000000000000284e+01,5.594392856763232696e-02
5.680000000000000426e+01,3.706887765851705346e-02
5.690000000000000568e+01,1.637626871144789165e-01
5.700000000000000000e+01,1.397456271420615126e-01
5.710000000000000142e+01,1.657405200647201482e-01
5.720000000000000284e+01,1.953303041134529239e-01
5.730000000000000426e+01,1.278819480404551345e-01
5.740000000000000568e+01,5.019052450340213273e-02
5.750000000000000000e+01,1.274189022611724453e-01
5.760000000000000142e+01,6.790574628277443181e-02
5.770000000000000284e+01,1.410285910245178964e-01
5.780000000000000426e+01,7.122551197502398346e-02
5.790000000000000568e+01,7.696556646479105201e-02
5.800000000000000000e+01,4.829201904294890685e-02
5.810000000000000142e+01,1.147985882916986548e-02
