frequency_hz,amplitude
4.400000000000000355e+00,6.432517311094342570e-03
4.500000000000000000e+00,4.434146281884454067e-03
4.600000000000000533e+00,2.614595316969065952e-03
4.700000000000000178e+00,8.582373189479528333e-03
4.800000000000000711e+00,1.062554535466402224e-02
4.900000000000000355e+00,8.483517219180962757e-03
5.000000000000000000e+00,4.041093543674652115e-03
5.100000000000000533e+00,2.777129793285181610e-03
5.200000000000000178e+00,2.555176889200794308e-03
5.300000000000000711e+00,2.464429409355720080e-03
5.400000000000000355e+00,2.302683995384967840e-03
5.500000000000000000e+00,6.016440227985359393e-03
5.600000000000000533e+00,1.016498878894678444e-02
5.700000000000000178e+00,4.944195124720624640e-03
5.800000000000000711e+00,2.905071651789331664e-03
5.900000000000000355e+00,3.928016935799269992e-03
6.000000000000000000e+00,1.966977765641493743e-03
6.100000000000000533e+00,5.632243452415086615e-03
6.200000000000000178e+00,8.085026457444762990e-03
6.300000000000000711e+00,7.403051429287442302e-03
6.400000000000000355e+00,2.729827670552556831e-03
6.500000000000000000e+00,6.035227746724503191e-03
6.600000000000000533e+00,8.759652829473968394e-03
6.700000000000000178e+00,1.072923964552262473e-02
6.800000000000000711e+00,1.112655065850379384e-02
6.900000000000000355e+00,3.791720448849232681e-03
7.000000000000000000e+00,3.877169953771855519e-03
7.100000000000000533e+00,2.641955970642556432e-03
7.200000000000000178e+00,2.244745938245990696e-03
7.300000000000000711e+00,2.481310325723162877e-03
7.400000000000000355e+00,3.689385097594768091e-03
7.500000000000000000e+00,5.908994823245674634e-03
7.600000000000000533e+00,7.804735662451067237e-03
7.700000000000000178e+00,7.880478700493399186e-03
7.800000000000000711e+00,7.398328184247800199e-03
7.900000000000000355e+00,6.738800069582137446e-03
8.000000000000000000e+00,4.618739833238765490e-03
8.099999999999999645e+00,5.469851744276689291e-03
8.200000000000001066e+00,5.494602024300586189e-03
8.300000000000000711e+00,1.011961608002087155e-02
8.400000000000000355e+00,5.661310709146585331e-03
8.500000000000000000e+00,6.432276875989010288e-03
8.599999999999999645e+00,4.376169491620178660e-03
8.700000000000001066e+00,3.773151745709849101e-03
8.800000000000000711e+00,3.704600218844560262e-03
8.900000000000000355e+00,3.349613759672093009e-03
9.000000000000000000e+00,2.877627798060093060e-03
9.099999999999999645e+00,3.784510099599559547e-03
9.200000000000001066e+00,7.676337836218500785e-03
9.300000000000000711e+00,4.310539919341031638e-03
9.400000000000000355e+00,6.955078884422072208e-04
9.500000000000000000e+00,2.185385754404606251e-03
9.600000000000001421e+00,8.487837494621687170e-03
9.700000000000001066e+00,8.418457087907411235e-03
9.800000000000000711e+00,1.218735657635139705e-02
9.900000000000000355e+00,1.066581311353499532e-02
1.000000000000000000e+01,8.080412633443492462e-03
1.010000000000000142e+01,3.012611876945312916e-03
1.020000000000000107e+01,5.728910752825416841e-03
1.030000000000000071e+01,3.167109662312894616e-03
1.040000000000000036e+01,4.707371936501369633e-03
1.050000000000000000e+01,4.076195659212450591e-03
1.060000000000000142e+01,3.474900488811450035e-03
1.070000000000000107e+01,5.318835425720229958e-03
1.080000000000000071e+01,3.195812788148776843e-03
1.090000000000000036e+01,2.815949324443937744e-03
1.100000000000000000e+01,1.042208182384925241e-02
1.110000000000000142e+01,5.711473240392929418e-03
1.120000000000000107e+01,1.405567584977374627e-03
1.130000000000000071e+01,5.502509025158456094e-03
1.140000000000000036e+01,7.232113009927387988e-03
1.150000000000000000e+01,8.678874309572433277e-03
1.160000000000000142e+01,1.075189340025979774e-02
1.170000000000000107e+01,8.410599709541754718e-03
1.180000000000000071e+01,3.740976887686688936e-03
1.190000000000000036e+01,4.474340838233229617e-03
1.200000000000000000e+01,1.164667464546211353e-02
1.210000000000000142e+01,1.138857824016470052e-02
1.220000000000000107e+01,1.954071562437707018e-03
1.230000000000000071e+01,3.545871524154147521e-03
1.240000000000000036e+01,3.298434979160463475e-03
1.250000000000000000e+01,2.341379451167108217e-03
1.260000000000000142e+01,6.148084033689125115e-03
1.270000000000000107e+01,1.129499100660587285e-02
1.280000000000000071e+01,8.705472280583759909e-03
1.290000000000000036e+01,2.750269024620178790e-03
1.300000000000000000e+01,5.212090210330385873e-03
1.310000000000000142e+01,2.192554753847768701e-03
1.320000000000000107e+01,7.012753317958901438e-03
1.330000000000000071e+01,4.976854596711226611e-03
1.340000000000000036e+01,5.447939705957896041e-03
1.350000000000000000e+01,5.305398033828481914e-03
1.360000000000000142e+01,6.489879637698433602e-03
1.370000000000000107e+01,3.145342109489811938e-03
1.380000000000000071e+01,3.644284762769795915e-03
1.390000000000000036e+01,5.514576186142586788e-03
1.400000000000000000e+01,2.862079922928847508e-03
1.410000000000000142e+01,3.536982768121074271e-03
1.420000000000000107e+01,3.092983868922435410e-03
1.430000000000000071e+01,6.103606197977462684e-03
1.440000000000000036e+01,3.173979873381526772e-03
1.450000000000000000e+01,4.006146325791944997e-03
1.460000000000000142e+01,1.279231929405734696e-03
1.470000000000000107e+01,3.710859897976653918e-03
1.480000000000000071e+01,7.794593903044943345e-03
1.490000000000000036e+01,7.557319063310804358e-03
1.500000000000000000e+01,2.464704349275721913e-03
1.510000000000000142e+01,6.991900683033544332e-03
1.520000000000000107e+01,5.342320729008575957e-03
1.530000000000000071e+01,3.624637169809289024e-03
1.540000000000000036e+01,3.568758068086603629e-03
1.550000000000000000e+01,1.528536885376598469e-03
1.560000000000000142e+01,2.810125325702150702e-03
1.570000000000000107e+01,7.874801859619284458e-03
1.580000000000000071e+01,9.432043525357730607e-03
1.590000000000000036e+01,9.592664978395719355e-03
1.600000000000000000e+01,2.678363026582247699e-03
1.610000000000000142e+01,7.419313208220580831e-03
1.619999999999999929e+01,5.579311644891530794e-03
1.630000000000000071e+01,1.519564233917348539e-03
1.640000000000000213e+01,5.104538450110209132e-03
1.650000000000000000e+01,6.794528659473250513e-03
1.660000000000000142e+01,9.015412919847235265e-03
1.669999999999999929e+01,5.894303802933723024e-03
1.680000000000000071e+01,4.315905407017876089e-03
1.690000000000000213e+01,5.396856639245423311e-03
1.700000000000000000e+01,8.805369967511657986e-03
1.710000000000000142e+01,1.122863565054539776e-02
1.719999999999999929e+01,2.756029918593867322e-03
1.730000000000000071e+01,5.517909829733355469e-03
1.740000000000000213e+01,5.864194027567628392e-03
1.750000000000000000e+01,6.349513207689483005e-03
1.760000000000000142e+01,2.861784220952913547e-03
1.769999999999999929e+01,5.706079821235527684e-03
1.780000000000000071e+01,7.668530429333436649e-03
1.790000000000000213e+01,1.029107317995882342e-02
1.800000000000000000e+01,6.024881465037198146e-03
1.810000000000000142e+01,8.811922769360451893e-03
1.819999999999999929e+01,6.652459614860444133e-03
1.830000000000000071e+01,2.698132662275497251e-03
1.840000000000000213e+01,4.637317251372676322e-03
1.850000000000000000e+01,7.219620442735821472e-03
1.860000000000000142e+01,1.049089914544018738e-02
1.869999999999999929e+01,9.406076361698101351e-03
1.880000000000000071e+01,4.872562059808507526e-03
1.890000000000000213e+01,1.915222173877209133e-03
1.900000000000000000e+01,1.336268385439506911e-04
1.910000000000000142e+01,6.490129174434732147e-03
1.920000000000000284e+01,5.816799600819775977e-03
1.930000000000000071e+01,1.958431363960959088e-03
1.940000000000000213e+01,3.769304431775445056e-03
1.950000000000000000e+01,1.023135250848603364e-02
1.960000000000000142e+01,1.022799484796152111e-02
1.970000000000000284e+01,6.096144238854130440e-03
1.980000000000000071e+01,1.825078600721358885e-03
1.990000000000000213e+01,6.290224242002913010e-03
2.000000000000000000e+01,1.027878340317683534e-02
2.010000000000000142e+01,1.023743021618156966e-02
2.020000000000000284e+01,2.721493177085056430e-03
2.030000000000000071e+01,4.682672102073525550e-03
2.040000000000000213e+01,3.610212912033311516e-03
2.050000000000000000e+01,2.355384574216223478e-03
2.060000000000000142e+01,4.402680195744658291e-03
2.070000000000000284e+01,8.088226295674086352e-03
2.080000000000000071e+01,4.428506088981595985e-03
2.090000000000000213e+01,3.462268647800485679e-03
2.100000000000000000e+01,2.850709666782797478e-04
2.110000000000000142e+01,2.413386566642824246e-03
2.120000000000000284e+01,1.187150388246228450e-03
2.130000000000000071e+01,1.147093618978549693e-03
2.140000000000000213e+01,1.814288353965453141e-03
2.150000000000000000e+01,3.473356617572698635e-03
2.160000000000000142e+01,5.832945278648477526e-03
2.170000000000000284e+01,1.088492057092603493e-02
2.180000000000000071e+01,1.212955313340879568e-02
2.190000000000000213e+01,5.129462824097439158e-03
2.200000000000000000e+01,7.322826619215035311e-03
2.210000000000000142e+01,7.611399703609320576e-03
2.220000000000000284e+01,8.023216149216812199e-03
2.230000000000000071e+01,5.972926650720468758e-03
2.240000000000000213e+01,7.780620445506438191e-04
2.250000000000000000e+01,3.923636815304947130e-03
2.260000000000000142e+01,6.108436753849275829e-04
2.270000000000000284e+01,3.965018115362615135e-03
2.280000000000000071e+01,5.038824427373014489e-03
2.290000000000000213e+01,5.982318573031376180e-03
2.300000000000000000e+01,5.321686083982484113e-03
2.310000000000000142e+01,4.292545243220122035e-03
2.320000000000000284e+01,6.362498836952649832e-03
2.330000000000000071e+01,9.419304498046038310e-03
2.340000000000000213e+01,2.719429548427366658e-03
2.350000000000000000e+01,3.511875860883977626e-03
2.360000000000000142e+01,4.101682754000884890e-03
2.370000000000000284e+01,3.279243315293500338e-03
2.380000000000000071e+01,5.412121791329201591e-03
2.390000000000000213e+01,4.369000593328263744e-03
2.400000000000000000e+01,7.522518208095605591e-03
2.410000000000000142e+01,1.594008791695648852e-02
2.420000000000000284e+01,1.263692190996411335e-02
2.430000000000000071e+01,9.088064395168382256e-03
2.440000000000000213e+01,6.472795541032523407e-03
2.450000000000000000e+01,6.950489571081606283e-03
2.460000000000000142e+01,4.835098647020743753e-03
2.470000000000000284e+01,2.096101391574509750e-03
2.480000000000000071e+01,4.035990620479949255e-03
2.490000000000000213e+01,1.088004949577195402e-02
2.500000000000000000e+01,1.009631747608621261e-02
2.510000000000000142e+01,5.193730909178141328e-03
2.520000000000000284e+01,7.416094738787045240e-03
2.530000000000000071e+01,9.988311312472469491e-03
2.540000000000000213e+01,1.084017272948356071e-02
2.550000000000000000e+01,1.267499034621773560e-02
2.560000000000000142e+01,1.145150617642178709e-02
2.570000000000000284e+01,5.994510130238470819e-03
2.580000000000000071e+01,4.272520105613324647e-03
2.590000000000000213e+01,8.005031970358641655e-03
2.600000000000000000e+01,4.159653779824734436e-03
2.610000000000000142e+01,1.084951114074897416e-02
2.620000000000000284e+01,1.402363640213416009e-02
2.630000000000000071e+01,1.204932602141161289e-02
2.640000000000000213e+01,9.745727901026478290e-03
2.650000000000000000e+01,4.531230657668287691e-03
2.660000000000000142e+01,3.198117227328494457e-03
2.670000000000000284e+01,3.072755774955258749e-03
2.680000000000000071e+01,3.022835385020414180e-03
2.690000000000000213e+01,2.625202030364795405e-03
2.700000000000000000e+01,9.612834686313770360e-04
2.710000000000000142e+01,1.922113848578303362e-03
2.720000000000000284e+01,6.237187594647899437e-03
2.730000000000000071e+01,3.066582918039466917e-03
2.740000000000000213e+01,6.833632821888096717e-03
2.750000000000000000e+01,5.725405781728616118e-03
2.760000000000000142e+01,3.141391792282091384e-03
2.770000000000000284e+01,4.674314059814054802e-04
2.780000000000000071e+01,4.489646002271269892e-03
2.790000000000000213e+01,1.316592610210288441e-03
2.800000000000000000e+01,3.942876158246517125e-03
2.810000000000000142e+01,2.919818317652416329e-03
2.820000000000000284e+01,3.112812082742329439e-03
2.830000000000000071e+01,4.868298785528355974e-03
2.840000000000000213e+01,4.266583521075056375e-03
2.850000000000000000e+01,3.731882375011780478e-03
2.860000000000000142e+01,2.458080298670916198e-03
2.870000000000000284e+01,4.360998744541389090e-03
2.880000000000000071e+01,7.193836814098835547e-03
2.890000000000000213e+01,4.661501438188823954e-03
2.900000000000000000e+01,3.863324040909736547e-03
2.910000000000000142e+01,7.664505790648199748e-04
2.920000000000000284e+01,3.763307276600877209e-03
2.930000000000000071e+01,3.725234014379616865e-03
2.940000000000000213e+01,7.386738186382381648e-04
2.950000000000000000e+01,3.038774039000653130e-03
2.960000000000000142e+01,7.751285648608146478e-03
2.970000000000000284e+01,7.323763799303372249e-03
2.980000000000000071e+01,2.923747286349235100e-03
2.990000000000000213e+01,2.662438813198085303e-03
3.000000000000000000e+01,4.747791017667504082e-03
3.010000000000000142e+01,2.952345790440697153e-03
3.020000000000000284e+01,3.800765182187803258e-03
3.030000000000000071e+01,6.264229540749537660e-03
3.040000000000000213e+01,9.227518598360236884e-03
3.050000000000000000e+01,7.361935298656602927e-03
3.060000000000000142e+01,8.395511166556462665e-03
3.070000000000000284e+01,8.770652373340712821e-03
3.080000000000000071e+01,5.991630319624292704e-03
3.090000000000000213e+01,3.584851626558721582e-03
3.100000000000000000e+01,8.498036423463859292e-04
3.110000000000000142e+01,4.673409014044197125e-03
3.120000000000000284e+01,4.611234160789737940e-03
3.130000000000000071e+01,5.471888996323137980e-03
3.140000000000000213e+01,3.634218996351194515e-03
3.150000000000000000e+01,4.905271426507166500e-03
3.160000000000000142e+01,6.879291949127395653e-03
3.170000000000000284e+01,6.510471888488080297e-03
3.180000000000000071e+01,6.223246325124908752e-03
3.190000000000000213e+01,4.763384050090630276e-03
3.200000000000000000e+01,3.277941472101849728e-03
3.210000000000000142e+01,2.524774112057626661e-03
3.220000000000000284e+01,7.516860413071356842e-03
3.230000000000000426e+01,5.210097463489596868e-03
3.239999999999999858e+01,7.541058764175718153e-03
3.250000000000000000e+01,1.098157447366147725e-02
3.260000000000000142e+01,8.243948420301723187e-03
3.270000000000000284e+01,5.908902855766553705e-03
3.280000000000000426e+01,4.026443898750004316e-03
3.289999999999999858e+01,1.083052498490318614e-02
3.300000000000000000e+01,8.455063034109207287e-03
3.310000000000000142e+01,3.865678668179535135e-03
3.320000000000000284e+01,6.542680147852498844e-03
3.330000000000000426e+01,4.664149068064392910e-03
3.339999999999999858e+01,3.240839172114051009e-03
3.350000000000000000e+01,6.035100224113964205e-03
3.360000000000000142e+01,6.425278897774880024e-03
3.370000000000000284e+01,5.651234333915016936e-03
3.380000000000000426e+01,2.127120878680212497e-03
3.389999999999999858e+01,4.966190899939622490e-03
3.400000000000000000e+01,2.509494466987118380e-03
3.410000000000000142e+01,2.387134631345639788e-03
3.420000000000000284e+01,1.763216727403378158e-03
3.430000000000000426e+01,4.570244874682047494e-03
3.439999999999999858e+01,4.486017282446705910e-03
3.450000000000000000e+01,3.135094867241647147e-03
3.460000000000000142e+01,2.729723800680294941e-03
3.470000000000000284e+01,2.663573302834373272e-03
3.480000000000000426e+01,3.731094946457612707e-03
3.489999999999999858e+01,7.260228597817954509e-03
3.500000000000000000e+01,6.988625958498233953e-03
3.510000000000000142e+01,9.459236497578502045e-03
3.520000000000000284e+01,7.363098148944995439e-03
3.530000000000000426e+01,3.211307616905178033e-03
3.539999999999999858e+01,2.567731898895938333e-03
3.550000000000000000e+01,5.080774512602982337e-03
3.560000000000000142e+01,9.587596633914915664e-03
3.570000000000000284e+01,1.252970134928684670e-02
3.580000000000000426e+01,8.792922757276583345e-03
3.589999999999999858e+01,7.172877153530016203e-03
3.600000000000000000e+01,6.306495117788485198e-03
3.610000000000000142e+01,4.622511581381308701e-03
3.620000000000000284e+01,5.067641421129159655e-03
3.630000000000000426e+01,8.334576893225906224e-03
3.639999999999999858e+01,1.036121310195576781e-02
3.650000000000000000e+01,6.091166830751256270e-03
3.660000000000000142e+01,7.684109364787498550e-03
3.670000000000000284e+01,3.548552522135592531e-03
3.680000000000000426e+01,8.883429753320468483e-03
3.689999999999999858e+01,5.282371413762690024e-03
3.700000000000000000e+01,3.104126944510979431e-03
3.710000000000000142e+01,2.553070645725232131e-03
3.720000000000000284e+01,1.616177328340984935e-03
3.730000000000000426e+01,4.653967513401073564e-03
3.739999999999999858e+01,2.595348801690280059e-03
3.750000000000000000e+01,5.546595823260738745e-03
3.760000000000000142e+01,6.740520348229836305e-03
3.770000000000000284e+01,6.098233945580270980e-03
3.780000000000000426e+01,6.016047362330004603e-03
3.789999999999999858e+01,1.974845561897944218e-03
3.800000000000000000e+01,9.816984237014519943e-03
3.810000000000000142e+01,1.391734728551230829e-02
3.820000000000000284e+01,1.221422424976701358e-02
3.830000000000000426e+01,4.886209062279651787e-03
3.840000000000000568e+01,9.093744748269275494e-03
3.850000000000000000e+01,7.864291284843869662e-03
3.860000000000000142e+01,3.687837165387751470e-03
3.870000000000000284e+01,4.139146600677065177e-03
3.880000000000000426e+01,2.264987312937852704e-03
3.890000000000000568e+01,4.724697836628108730e-03
3.900000000000000000e+01,9.415291226740851033e-03
3.910000000000000142e+01,7.662404702357903004e-03
3.920000000000000284e+01,4.641633677247271328e-03
3.930000000000000426e+01,6.708747610825476285e-03
3.940000000000000568e+01,7.392857221860422469e-03
3.950000000000000000e+01,4.421174829839774091e-03
3.960000000000000142e+01,6.760038083239355844e-03
3.970000000000000284e+01,6.434075369575619277e-03
3.980000000000000426e+01,4.068195402296664008e-03
3.990000000000000568e+01,4.247438551654744536e-03
4.000000000000000000e+01,8.501335154302016098e-03
4.010000000000000142e+01,6.487491789836716607e-03
4.020000000000000284e+01,1.212098167044220898e-03
4.030000000000000426e+01,2.305288954365812028e-03
4.040000000000000568e+01,2.038706816324525276e-03
4.050000000000000000e+01,6.184116804035785786e-03
4.060000000000000142e+01,6.322651278645070004e-03
4.070000000000000284e+01,3.124101342301719743e-03
4.080000000000000426e+01,1.996227396149609368e-03
4.090000000000000568e+01,7.155807664103308076e-03
4.100000000000000000e+01,6.295030787755516270e-03
4.110000000000000142e+01,5.461877791461440187e-03
4.120000000000000284e+01,3.802897277621138713e-03
4.130000000000000426e+01,5.771570910922205026e-03
4.140000000000000568e+01,4.020019880224534430e-03
4.150000000000000000e+01,7.141569598751311074e-03
4.160000000000000142e+01,1.107764163049652570e-02
4.170000000000000284e+01,9.454921365173108577e-03
4.180000000000000426e+01,7.023853569302977197e-03
4.190000000000000568e+01,3.257384426810228106e-03
4.200000000000000000e+01,5.355543517970580425e-03
4.210000000000000142e+01,6.806446254875811279e-03
4.220000000000000284e+01,7.129838468145727366e-03
4.230000000000000426e+01,3.618488233327275035e-03
4.240000000000000568e+01,4.615417520639658253e-03
4.250000000000000000e+01,3.513817166946078731e-03
4.260000000000000142e+01,8.824092016245772482e-03
4.270000000000000284e+01,9.867540073727918901e-03
4.280000000000000426e+01,7.533301994457714153e-03
4.290000000000000568e+01,6.557423434792156863e-03
4.300000000000000000e+01,4.914111633003074089e-03
4.310000000000000142e+01,4.984082686329832299e-03
4.320000000000000284e+01,8.359192231143263915e-03
4.330000000000000426e+01,9.225897357874407456e-03
4.340000000000000568e+01,6.708087390808689827e-03
4.350000000000000000e+01,7.516434049903372456e-04
4.360000000000000142e+01,5.250308516128652375e-03
4.370000000000000284e+01,5.840665168456604661e-03
4.380000000000000426e+01,4.367062956501330945e-03
4.390000000000000568e+01,5.814871541851963574e-03
4.400000000000000000e+01,7.649224132078246384e-03
4.410000000000000142e+01,3.367626339139137646e-03
4.420000000000000284e+01,3.482109845970123539e-03
4.430000000000000426e+01,7.502386628436726913e-03
4.440000000000000568e+01,5.237825742970081931e-03
4.450000000000000000e+01,4.703190569310688324e-03
4.460000000000000142e+01,9.893641976047197820e-03
4.470000000000000284e+01,9.167731527227329646e-03
4.480000000000000426e+01,3.605982696462121679e-03
4.490000000000000568e+01,2.172611399525742424e-03
4.500000000000000000e+01,2.352220508252789166e-03
4.510000000000000142e+01,1.255582978542253616e-03
4.520000000000000284e+01,8.023902652481549767e-04
4.530000000000000426e+01,3.091746235065361090e-03
4.540000000000000568e+01,5.432836229674592628e-03
4.550000000000000000e+01,9.222224956598567072e-03
4.560000000000000142e+01,3.222246346767454386e-03
4.570000000000000284e+01,6.452568176568988269e-03
4.580000000000000426e+01,4.933841883094668146e-03
4.590000000000000568e+01,1.070185489155515458e-02
4.600000000000000000e+01,1.069772211023789152e-02
4.610000000000000142e+01,5.288244080578043474e-03
4.620000000000000284e+01,8.498365773049210495e-03
4.630000000000000426e+01,8.077898503954475395e-03
4.640000000000000568e+01,6.822194442657649426e-03
4.650000000000000000e+01,4.518618128548997255e-03
4.660000000000000142e+01,9.166106840994139382e-04
4.670000000000000284e+01,3.079019638667130580e-03
4.680000000000000426e+01,7.398355804274120949e-03
4.690000000000000568e+01,6.972757900372487071e-03
4.700000000000000000e+01,3.674489147187608423e-03
4.710000000000000142e+01,3.954561799887336589e-03
4.720000000000000284e+01,5.182601754583500940e-03
4.730000000000000426e+01,8.535135394847242693e-03
4.740000000000000568e+01,8.764791813646824470e-03
4.750000000000000000e+01,3.709827742798082334e-03
4.760000000000000142e+01,4.670493434707428428e-03
4.770000000000000284e+01,1.023744062610766658e-03
4.780000000000000426e+01,5.580871850313427578e-04
4.790000000000000568e+01,5.263283801053625019e-03
4.800000000000000000e+01,4.127754196390942543e-03
4.810000000000000142e+01,1.455292979049442603e-03
4.820000000000000284e+01,4.909730039624055943e-03
4.830000000000000426e+01,6.159700323367794071e-03
4.840000000000000568e+01,8.103307952803383632e-03
4.850000000000000000e+01,1.820657589628231054e-03
4.860000000000000142e+01,5.421587461475111010e-03
4.870000000000000284e+01,8.279271696146730045e-03
4.880000000000000426e+01,7.496346179566688861e-03
4.890000000000000568e+01,2.280529674197278624e-03
4.900000000000000000e+01,2.729440931121227942e-03
4.910000000000000142e+01,7.320771181923473037e-03
4.920000000000000284e+01,8.144546847012816559e-03
4.930000000000000426e+01,8.821387141183254302e-03
4.940000000000000568e+01,1.162524720236147308e-02
4.950000000000000000e+01,1.129130515202150450e-02
4.960000000000000142e+01,1.224956368405133444e-02
4.970000000000000284e+01,8.505555470087773975e-03
4.980000000000000426e+01,2.293010641857676224e-03
4.990000000000000568e+01,1.750480751195992779e+00
5.000000000000000000e+01,3.500851389549951342e+00
5.010000000000000142e+01,1.755589015038977463e+00
5.020000000000000284e+01,4.192880631371052186e-03
5.030000000000000426e+01,4.008403424418668405e-03
5.040000000000000568e+01,1.047539257967517075e-02
5.050000000000000000e+01,8.324439082352594679e-03
5.060000000000000142e+01,2.997020648305151729e-03
5.070000000000000284e+01,5.067265672945499289e-03
5.080000000000000426e+01,2.474171169983839340e-03
5.090000000000000568e+01,3.101147433171074809e-03
5.100000000000000000e+01,1.522149158384267491e-03
5.110000000000000142e+01,1.759548812475185756e-03
5.120000000000000284e+01,7.413432489888700967e-03
5.130000000000000426e+01,6.484946295880619598e-03
5.140000000000000568e+01,7.720861036979026482e-04
5.150000000000000000e+01,5.774026423327616696e-03
5.160000000000000142e+01,5.871497252294961659e-03
5.170000000000000284e+01,4.162775361891502511e-03
5.180000000000000426e+01,8.621052487739241932e-03
5.190000000000000568e+01,5.336546747369337595e-03
5.200000000000000000e+01,4.282587739671050997e-03
5.210000000000000142e+01,4.870081432475780077e-03
5.220000000000000284e+01,9.688403360456373029e-03
5.230000000000000426e+01,1.169258024062832038e-02
5.240000000000000568e+01,1.219784943346852689e-02
5.250000000000000000e+01,8.731475890451634997e-03
5.260000000000000142e+01,4.789787471639382274e-03
5.270000000000000284e+01,2.018820469562054767e-03
5.280000000000000426e+01,6.131169555830239155e-03
5.290000000000000568e+01,7.889680421291541193e-03
5.300000000000000000e+01,9.627493566148339135e-03
5.310000000000000142e+01,7.637236260063822411e-03
5.320000000000000284e+01,2.294575719534715751e-03
5.330000000000000426e+01,8.207447790499131091e-04
5.340000000000000568e+01,1.161564347207422188e-02
5.350000000000000000e+01,1.107435002508076922e-02
5.360000000000000142e+01,3.173396834329793824e-03
5.370000000000000284e+01,3.513521103886349528e-03
5.380000000000000426e+01,4.489621175133267326e-03
5.390000000000000568e+01,2.647250049657458131e-03
5.400000000000000000e+01,5.850726458101721157e-03
5.410000000000000142e+01,2.755207707746689348e-03
5.420000000000000284e+01,3.151502467773637135e-03
5.430000000000000426e+01,2.877293769078130992e-03
5.440000000000000568e+01,2.935859967507040494e-03
5.450000000000000000e+01,5.722242057543684007e-03
5.460000000000000142e+01,4.216952539882792492e-03
5.470000000000000284e+01,2.260870124005474619e-03
5.480000000000000426e+01,6.285746955785997264e-03
5.490000000000000568e+01,6.575057119341557073e-03
5.500000000000000000e+01,5.187705961217936763e-03
5.510000000000000142e+01,2.816159632094794411e-03
5.520000000000000284e+01,5.832502577669619430e-03
5.530000000000000426e+01,8.771194378405747227e-03
5.540000000000000568e+01,1.162608712910415988e-02
5.550000000000000000e+01,6.552661720580048310e-03
5.560000000000000142e+01,1.113181830986448902e-03
5.570000000000000284e+01,2.972807285592594766e-03
5.580000000000000426e+01,4.906830273031935648e-03
5.590000000000000568e+01,1.052539853487607924e-02
5.600000000000000000e+01,1.209333463596517881e-02
5.610000000000000142e+01,1.061360751268417175e-02
5.620000000000000284e+01,9.254746444814762607e-03
5.630000000000000426e+01,6.543495039247578145e-03
5.640000000000000568e+01,5.550222744085960870e-03
5.650000000000000000e+01,3.528432686507470845e-03
5.660000000000000142e+01,3.507081680165158137e-03
5.670000000000000284e+01,3.116668226856209121e-03
5.680000000000000426e+01,2.604853627996457643e-03
5.690000000000000568e+01,2.760842207072992330e-03
5.700000000000000000e+01,3.018457078194898471e-03
5.710000000000000142e+01,5.134676428541339044e-03
5.720000000000000284e+01,6.442525617982533363e-03
5.730000000000000426e+01,3.319489113306257726e-03
5.740000000000000568e+01,2.424298074266845789e-03
5.750000000000000000e+01,2.307969862235960141e-03
5.760000000000000142e+01,2.382491978475365871e-03
5.770000000000000284e+01,4.840214882483200032e-03
5.780000000000000426e+01,6.767619705026394795e-03
5.790000000000000568e+01,9.169941092692396323e-03
5.800000000000000000e+01,5.997004629713557564e-03
5.810000000000000142e+01,6.823407096018137968e-03
