frequency_hz,amplitude
2.300000000000000000e+01,1.269966455324186283e-01
2.310000000000000142e+01,1.509412884969788676e-02
2.320000000000000284e+01,1.384853185204293069e-01
2.330000000000000071e+01,1.066161213394278412e-01
2.340000000000000213e+01,9.337113399122751178e-02
2.350000000000000000e+01,8.274606628365901995e-02
2.360000000000000142e+01,1.055163317309841114e-01
2.370000000000000284e+01,2.400480718217128384e-01
2.380000000000000071e+01,2.419443586240532795e-01
2.390000000000000213e+01,1.638523447782844755e-01
2.400000000000000000e+01,7.062548607029742187e-02
2.410000000000000142e+01,6.522125250388634277e-02
2.420000000000000284e+01,9.150779295807194569e-02
2.430000000000000071e+01,1.080520385016339735e-01
2.440000000000000213e+01,8.445476363019925603e-02
2.450000000000000000e+01,1.203823789089275981e-01
2.460000000000000142e+01,2.852891092651959823e-02
2.470000000000000284e+01,9.747692774134698868e-02
2.480000000000000071e+01,1.058672066927728583e-01
2.490000000000000213e+01,8.033702258908430316e-02
2.500000000000000000e+01,1.057589070053865654e-01
2.510000000000000142e+01,9.150145595619279745e-03
2.520000000000000284e+01,1.822754492293704801e-02
2.530000000000000071e+01,9.289476859819820187e-02
2.540000000000000213e+01,5.914287203947991844e-02
2.550000000000000000e+01,2.312392127268487682e-02
2.560000000000000142e+01,7.717843893111642206e-02
2.570000000000000284e+01,1.295835887340939241e-01
2.580000000000000071e+01,1.432111795451042335e-01
2.590000000000000213e+01,1.409618509540960796e-01
2.600000000000000000e+01,1.896399268009340416e-02
2.610000000000000142e+01,4.470618303085931861e-02
2.620000000000000284e+01,6.315796105032049634e-02
2.630000000000000071e+01,9.113114919316858686e-02
2.640000000000000213e+01,1.163769588512552772e-01
2.650000000000000000e+01,6.691179384841938749e-02
2.660000000000000142e+01,3.746956494133884402e-02
2.670000000000000284e+01,5.457673495622830662e-03
2.680000000000000071e+01,1.027123660106191508e-02
2.690000000000000213e+01,5.344511213644174974e-02
2.700000000000000000e+01,1.284833480356878666e-01
2.710000000000000142e+01,6.037169713686203754e-02
2.720000000000000284e+01,9.729701251496324088e-02
2.730000000000000071e+01,2.454254554081251524e-02
2.740000000000000213e+01,7.667109190908892591e-02
2.750000000000000000e+01,1.395911745052104969e-01
2.760000000000000142e+01,8.542413682562335908e-02
2.770000000000000284e+01,3.546991030865082745e-02
2.780000000000000071e+01,1.072421499749925088e-02
2.790000000000000213e+01,1.153883168413955967e-01
2.800000000000000000e+01,1.093656377621864267e-01
2.810000000000000142e+01,1.044603441333698118e-01
2.820000000000000284e+01,1.649090829615094678e-01
2.830000000000000071e+01,5.837298739376568096e-02
2.840000000000000213e+01,4.954847297190321381e-02
2.850000000000000000e+01,8.936051656338873939e-02
2.860000000000000142e+01,1.921678499876117163e-01
2.870000000000000284e+01,1.959034795003907481e-01
2.880000000000000071e+01,8.453304743574423241e-02
2.890000000000000213e+01,6.904246322904107613e-02
2.900000000000000000e+01,6.908822198805457393e-02
2.910000000000000142e+01,9.707844616397576232e-02
2.920000000000000284e+01,9.752992574310749563e-02
2.930000000000000071e+01,3.388088672006064200e-02
2.940000000000000213e+01,4.916006145977312725e-02
2.950000000000000000e+01,8.704634050806263346e-02
2.960000000000000142e+01,4.747194538168926503e-02
2.970000000000000284e+01,8.461006339961070488e-02
2.980000000000000071e+01,7.861183140975502859e-02
2.990000000000000213e+01,8.245006291503904905e-02
3.000000000000000000e+01,5.808610651985621903e-02
3.010000000000000142e+01,1.101422164801593162e-01
3.020000000000000284e+01,1.079272686856342645e-01
3.030000000000000071e+01,1.895814172133021211e-02
3.040000000000000213e+01,6.563747778513573383e-02
3.050000000000000000e+01,5.356918700351204904e-02
3.060000000000000142e+01,4.409906613620451915e-02
3.070000000000000284e+01,1.647572521043220439e-01
3.080000000000000071e+01,1.440152641285102342e-01
3.090000000000000213e+01,9.796540392355547466e-02
3.100000000000000000e+01,1.017921023796524299e-01
3.110000000000000142e+01,6.992495371004804616e-02
3.120000000000000284e+01,5.937773765135444248e-02
3.130000000000000071e+01,8.252209055305470553e-02
3.140000000000000213e+01,1.263204244351931738e-01
3.150000000000000000e+01,1.499942064060871272e-01
3.160000000000000142e+01,9.829266409475194421e-02
3.170000000000000284e+01,1.083489157097591998e-01
3.180000000000000071e+01,1.804216423506837808e-01
3.190000000000000213e+01,1.109037691985523266e-01
3.200000000000000000e+01,1.214814940119057773e-01
3.210000000000000142e+01,7.401992122913707284e-02
3.220000000000000284e+01,1.163109271528149219e-01
3.230000000000000426e+01,1.844837531707046174e-01
3.239999999999999858e+01,9.535626892241498564e-02
3.250000000000000000e+01,1.176325270052279992e-01
3.260000000000000142e+01,7.074734671983838596e-02
3.270000000000000284e+01,4.124551262370009658e-02
3.280000000000000426e+01,1.812911471492224119e-02
3.289999999999999858e+01,1.877439860815707101e-02
3.300000000000000000e+01,6.360200339489266441e-02
3.310000000000000142e+01,3.318420768401344340e-02
3.320000000000000284e+01,6.677563382124968028e-02
3.330000000000000426e+01,3.133942449265611496e-02
3.339999999999999858e+01,1.468961573093126027e-01
3.350000000000000000e+01,8.871206344614637751e-02
3.360000000000000142e+01,2.231679852663395053e-02
3.370000000000000284e+01,7.040632010285051250e-03
3.380000000000000426e+01,2.341661825463633995e-02
3.389999999999999858e+01,8.018189309295792322e-02
3.400000000000000000e+01,1.105868475264376316e-01
3.410000000000000142e+01,1.342530891176802743e-01
3.420000000000000284e+01,9.062162431488363090e-02
3.430000000000000426e+01,1.342750741264391867e-01
3.439999999999999858e+01,9.022021401423897802e-02
3.450000000000000000e+01,3.326440162559390207e-02
3.460000000000000142e+01,8.713880996123658795e-02
3.470000000000000284e+01,7.836187902596648824e-02
3.480000000000000426e+01,5.821487016776472068e-02
3.489999999999999858e+01,6.166437663104862993e-02
3.500000000000000000e+01,3.418190421682060914e-02
3.510000000000000142e+01,8.676131896747863587e-03
3.520000000000000284e+01,1.062507399484252657e-01
3.530000000000000426e+01,1.449005552905116290e-01
3.539999999999999858e+01,7.655444847428743982e-02
3.550000000000000000e+01,1.268790078487471995e-01
3.560000000000000142e+01,1.136100849085307785e-01
3.570000000000000284e+01,1.828877706830766836e-01
3.580000000000000426e+01,1.621548647094349649e-01
3.589999999999999858e+01,1.465157214993319523e-01
3.600000000000000000e+01,1.199439000383087928e-01
3.610000000000000142e+01,3.928165812053985989e-02
3.620000000000000284e+01,1.715297559851953202e-01
3.630000000000000426e+01,1.152271752009078748e-01
3.639999999999999858e+01,6.767111330554559379e-02
3.650000000000000000e+01,5.377491992790438963e-02
3.660000000000000142e+01,9.996704934954724064e-02
3.670000000000000284e+01,1.464780786425690373e-01
3.680000000000000426e+01,1.706692624721286022e-01
3.689999999999999858e+01,8.634434228745527240e-02
3.700000000000000000e+01,3.681438587840853843e-02
3.710000000000000142e+01,1.410999863399673704e-01
3.720000000000000284e+01,1.780243500897709941e-01
3.730000000000000426e+01,2.034250584056954483e-02
3.739999999999999858e+01,5.780357896577376087e-02
3.750000000000000000e+01,5.608839122412784955e-02
3.760000000000000142e+01,4.360568124124795941e-02
3.770000000000000284e+01,1.536300028082067115e-01
3.780000000000000426e+01,1.556703319181028111e-01
3.789999999999999858e+01,1.340598594551689893e-01
3.800000000000000000e+01,5.647652258383486362e-02
3.810000000000000142e+01,1.480610479988756500e-01
3.820000000000000284e+01,1.536575770004187380e-01
3.830000000000000426e+01,1.288977447564817469e-01
3.840000000000000568e+01,1.668810411088610390e-01
3.850000000000000000e+01,1.442676130821161917e-01
3.860000000000000142e+01,1.129362551877375193e-01
3.870000000000000284e+01,3.536998861036057956e-02
3.880000000000000426e+01,1.229586999906771283e-01
3.890000000000000568e+01,9.964350159785927141e-02
3.900000000000000000e+01,8.324701190051182753e-02
3.910000000000000142e+01,7.207902378101477270e-02
3.920000000000000284e+01,8.610764052299008792e-03
3.930000000000000426e+01,5.409985592748175164e-03
3.940000000000000568e+01,1.208477968009205941e-02
3.950000000000000000e+01,8.027311523171401508e-02
3.960000000000000142e+01,2.254345017593337441e-01
3.970000000000000284e+01,1.712694036183376456e-01
3.980000000000000426e+01,1.614806894371714416e-02
3.990000000000000568e+01,9.665067250199878279e-02
4.000000000000000000e+01,2.400320462619576212e-01
4.010000000000000142e+01,1.166387771477103291e-01
4.020000000000000284e+01,3.207764428228737641e-02
4.030000000000000426e+01,3.990318999467395988e-02
4.040000000000000568e+01,7.988419685223359379e-02
4.050000000000000000e+01,1.760706155921831773e-01
4.060000000000000142e+01,9.919062148127728851e-02
4.070000000000000284e+01,5.993855106997026533e-02
4.080000000000000426e+01,8.908719202116709146e-02
4.090000000000000568e+01,9.074348371535190250e-02
4.100000000000000000e+01,1.221360913289355893e-01
4.110000000000000142e+01,1.310784322497546284e-01
4.120000000000000284e+01,1.287171991825108164e-01
4.130000000000000426e+01,9.912209609284693135e-02
4.140000000000000568e+01,5.963295221274909214e-02
4.150000000000000000e+01,6.101067399080260800e-02
4.160000000000000142e+01,1.185895131708166184e-01
4.170000000000000284e+01,1.188504523625587145e-01
4.180000000000000426e+01,1.031686207229441654e-01
4.190000000000000568e+01,1.145236375095137482e-01
4.200000000000000000e+01,1.389763943879998576e-01
4.210000000000000142e+01,9.313470364178641492e-02
4.220000000000000284e+01,7.535511917976576990e-02
4.230000000000000426e+01,8.345956787291555767e-02
4.240000000000000568e+01,5.617774955578189872e-02
4.250000000000000000e+01,4.303306970837685735e-02
4.260000000000000142e+01,6.211781826280213074e-03
4.270000000000000284e+01,3.469154154332789591e-02
4.280000000000000426e+01,7.851702466534257741e-02
4.290000000000000568e+01,9.336221475773226475e-02
4.300000000000000000e+01,5.313815840381042738e-02
4.310000000000000142e+01,8.299014499524325073e-02
4.320000000000000284e+01,8.237808726727174902e-02
4.330000000000000426e+01,2.385569975570826090e-02
4.340000000000000568e+01,1.434517094123280712e-01
4.350000000000000000e+01,1.763726457301992290e-01
4.360000000000000142e+01,1.263971648765470912e-01
4.370000000000000284e+01,9.326489087861283833e-02
4.380000000000000426e+01,6.724547952734268030e-02
4.390000000000000568e+01,1.483352344996093641e-01
4.400000000000000000e+01,8.260009834469750345e-02
4.410000000000000142e+01,3.240685068940753893e-02
4.420000000000000284e+01,6.988547210758715156e-02
4.430000000000000426e+01,7.091905400037225304e-02
4.440000000000000568e+01,3.483330199152407519e-02
4.450000000000000000e+01,8.667398531327141775e-02
4.460000000000000142e+01,1.402422413810637536e-01
4.470000000000000284e+01,1.708004859843950951e-01
4.480000000000000426e+01,1.069108932113600891e-01
4.490000000000000568e+01,2.308588322594499476e-01
4.500000000000000000e+01,3.005833112602442347e-01
4.510000000000000142e+01,1.987378107103424107e-01
4.520000000000000284e+01,1.185945237881996239e-01
4.530000000000000426e+01,6.934073361579941308e-02
4.540000000000000568e+01,6.657214736607890149e-02
4.550000000000000000e+01,1.045811933208500993e-01
4.560000000000000142e+01,6.897075769488333896e-02
4.570000000000000284e+01,5.682981200539256872e-02
4.580000000000000426e+01,8.302780411714190401e-02
4.590000000000000568e+01,7.242100808449945804e-02
4.600000000000000000e+01,2.464284680044805803e-02
4.610000000000000142e+01,6.834512786287712249e-02
4.620000000000000284e+01,9.552093791112971355e-02
4.630000000000000426e+01,8.012231120260704387e-02
4.640000000000000568e+01,8.803054590994478790e-02
4.650000000000000000e+01,7.699664861912215719e-02
4.660000000000000142e+01,1.050581011275892457e-01
4.670000000000000284e+01,2.236583316362202312e-01
4.680000000000000426e+01,1.874236702552834477e-01
4.690000000000000568e+01,8.866560648712704107e-02
4.700000000000000000e+01,4.970067753681581268e-02
4.710000000000000142e+01,7.646911871831933716e-02
4.720000000000000284e+01,8.077045235597074546e-02
4.730000000000000426e+01,7.360179097876354271e-02
4.740000000000000568e+01,1.032235885355252264e-01
4.750000000000000000e+01,9.804713202748899237e-02
4.760000000000000142e+01,1.084320973774516861e-01
4.770000000000000284e+01,9.223017402956880384e-02
4.780000000000000426e+01,8.458443357877359903e-02
4.790000000000000568e+01,8.487456360951281531e-02
4.800000000000000000e+01,7.853562723896638509e-02
4.810000000000000142e+01,2.553008731149662702e-02
4.820000000000000284e+01,4.030127502836723663e-02
4.830000000000000426e+01,1.063890760280198355e-01
4.840000000000000568e+01,1.653613267273417176e-01
4.850000000000000000e+01,1.132379223073580743e-01
4.860000000000000142e+01,3.326676689092972899e-02
4.870000000000000284e+01,1.210601319310300877e-01
4.880000000000000426e+01,1.088037379046228048e-01
4.890000000000000568e+01,4.791414851341711800e-02
4.900000000000000000e+01,7.618599624716274055e-02
4.910000000000000142e+01,8.399971319678276038e-02
4.920000000000000284e+01,5.881934621995670714e-02
4.930000000000000426e+01,1.044895106590362499e-01
4.940000000000000568e+01,8.394205512472958930e-02
4.950000000000000000e+01,1.775402484647228482e-02
4.960000000000000142e+01,8.372886772522580845e-02
4.970000000000000284e+01,1.397021012191579370e-01
4.980000000000000426e+01,1.512404839364524523e-01
4.990000000000000568e+01,3.846154143290494987e-02
5.000000000000000000e+01,4.039337563763002736e-02
5.010000000000000142e+01,1.285311965928017941e-01
5.020000000000000284e+01,5.955459333583888043e-02
5.030000000000000426e+01,1.029209977810841420e-01
5.040000000000000568e+01,1.379413080169950012e-01
5.050000000000000000e+01,8.003279948270276833e-02
5.060000000000000142e+01,5.257143532393136059e-02
5.070000000000000284e+01,1.225490930573798487e-01
5.080000000000000426e+01,1.441119144034659974e-02
5.090000000000000568e+01,1.147204356686678112e-01
5.100000000000000000e+01,1.176394871475582998e-01
5.110000000000000142e+01,7.222773860392185663e-02
5.120000000000000284e+01,6.826745143754536782e-02
5.130000000000000426e+01,4.764846426418335029e-02
5.140000000000000568e+01,1.125694509025768758e-01
5.150000000000000000e+01,7.796675821529754080e-02
5.160000000000000142e+01,8.424561063423477436e-02
5.170000000000000284e+01,9.224196399163162030e-02
5.180000000000000426e+01,1.209244825774604959e-01
5.190000000000000568e+01,8.348336191138999718e-02
5.200000000000000000e+01,1.426615268785126275e-02
5.210000000000000142e+01,1.153995075072025353e-02
5.220000000000000284e+01,4.377117112041440522e-02
5.230000000000000426e+01,3.490754616739726729e-02
5.240000000000000568e+01,9.188186662740265020e-02
5.250000000000000000e+01,6.027417116141291220e-02
5.260000000000000142e+01,5.005880154761710443e-02
5.270000000000000284e+01,2.284746888742560100e-02
5.280000000000000426e+01,2.730710933249197794e-02
5.290000000000000568e+01,4.022843488183338451e-02
5.300000000000000000e+01,9.255919880881972872e-02
5.310000000000000142e+01,1.930225684501229166e-01
5.320000000000000284e+01,1.165777989552468641e-01
5.330000000000000426e+01,1.623582157541187884e-02
5.340000000000000568e+01,1.864927386374739746e-02
5.350000000000000000e+01,7.108373092380189384e-02
5.360000000000000142e+01,8.679761962169778300e-02
5.370000000000000284e+01,8.569269645123986368e-02
5.380000000000000426e+01,1.261148252705509842e-01
5.390000000000000568e+01,1.665355891722569148e-01
5.400000000000000000e+01,5.100044461484017078e-02
5.410000000000000142e+01,4.799256290940331904e-02
5.420000000000000284e+01,1.364964817643094241e-01
5.430000000000000426e+01,1.576873342189346605e-01
5.440000000000000568e+01,8.089306002103069382e-02
5.450000000000000000e+01,2.528647463733467091e-02
5.460000000000000142e+01,1.095323787889303790e-01
5.470000000000000284e+01,1.442786395915311992e-01
5.480000000000000426e+01,1.890519375615953290e-01
5.490000000000000568e+01,2.487062952459282439e-01
5.500000000000000000e+01,2.140389834444736961e-01
5.510000000000000142e+01,8.855264587261472975e-02
5.520000000000000284e+01,1.032984089784818593e-01
5.530000000000000426e+01,1.368025656241891042e-01
5.540000000000000568e+01,7.361856009897267683e-02
5.550000000000000000e+01,1.029908231746416575e-01
5.560000000000000142e+01,1.784441602436890317e-01
5.570000000000000284e+01,1.620516222790336081e-01
5.580000000000000426e+01,6.440312567414913092e-02
5.590000000000000568e+01,6.232990902050910415e-02
5.600000000000000000e+01,1.407335667637169552e-01
5.610000000000000142e+01,1.736421505174249869e-01
5.620000000000000284e+01,1.513864191695434847e-01
5.630000000000000426e+01,1.132619510200621044e-01
5.640000000000000568e+01,9.916346052747861128e-02
5.650000000000000000e+01,2.026162681392036299e-02
5.660000000000000142e+01,8.622455522181821097e-02
5.670000000000000284e+01,9.730714154481104328e-02
5.680000000000000426e+01,1.066040494481642065e-01
5.690000000000000568e+01,7.273580570831289505e-02
5.700000000000000000e+01,7.806509829133935485e-02
5.710000000000000142e+01,1.029550263796081971e-01
5.720000000000000284e+01,9.109270983483039319e-02
5.730000000000000426e+01,1.630398843236665063e-01
5.740000000000000568e+01,2.116803154319156222e-01
5.750000000000000000e+01,1.171153805512872709e-01
5.760000000000000142e+01,2.879891675966664288e-02
5.770000000000000284e+01,7.177359910923117314e-02
5.780000000000000426e+01,1.910165094000821351e-01
5.790000000000000568e+01,9.587311940625070639e-02
5.800000000000000000e+01,4.776949539089432595e-02
5.810000000000000142e+01,4.765948274027013293e-02
