frequency_hz,amplitude
7.600000000000000533e+00,1.171632445941403478e-01
7.700000000000000178e+00,8.477928852199385912e-02
7.800000000000000711e+00,6.729307760771098545e-02
7.900000000000000355e+00,9.648540481843981276e-02
8.000000000000000000e+00,7.744755713774741090e-02
8.099999999999999645e+00,1.681746399786452351e-01
8.200000000000001066e+00,9.391934957960459962e-02
8.300000000000000711e+00,4.492082329528043760e-02
8.400000000000000355e+00,7.356081607133899136e-02
8.500000000000000000e+00,9.974310330816746339e-02
8.599999999999999645e+00,1.380520545372286752e-02
8.700000000000001066e+00,7.115776698763603969e-02
8.800000000000000711e+00,1.067032846216138392e-01
8.900000000000000355e+00,1.643091700319765092e-01
9.000000000000000000e+00,6.885166535882128458e-02
9.099999999999999645e+00,8.461517829136946944e-02
9.200000000000001066e+00,3.659195518453972618e-02
9.300000000000000711e+00,7.849606083343789453e-02
9.400000000000000355e+00,5.763716996808292831e-02
9.500000000000000000e+00,2.463944577283373044e-02
9.600000000000001421e+00,4.325345071189981572e-02
9.700000000000001066e+00,3.330461116531518301e-02
9.800000000000000711e+00,7.611202426930797904e-02
9.900000000000000355e+00,6.105963540278899759e-02
1.000000000000000000e+01,7.098680570550483515e-02
1.010000000000000142e+01,1.198104907682483455e-01
1.020000000000000107e+01,5.298295554115090705e-02
1.030000000000000071e+01,5.327016821290174453e-02
1.040000000000000036e+01,6.108615019102069804e-02
1.050000000000000000e+01,7.513628437630567869e-02
1.060000000000000142e+01,1.296095442813219867e-01
1.070000000000000107e+01,1.096749386115573599e-01
1.080000000000000071e+01,4.664327800451147088e-02
1.090000000000000036e+01,8.734351708005660964e-02
1.100000000000000000e+01,4.576057104085737987e-02
1.110000000000000142e+01,4.740900434718764433e-02
1.120000000000000107e+01,1.594019405855799099e-01
1.130000000000000071e+01,1.059100748540561659e-01
1.140000000000000036e+01,8.127350782147457764e-02
1.150000000000000000e+01,6.470743856538296868e-02
1.160000000000000142e+01,1.203952924470503144e-01
1.170000000000000107e+01,1.229298040365697925e-01
1.180000000000000071e+01,8.884930697949842970e-02
1.190000000000000036e+01,1.103799593776216975e-01
1.200000000000000000e+01,1.087196189715409489e-01
1.210000000000000142e+01,4.748333281605099376e-02
1.220000000000000107e+01,6.331873372521532040e-02
1.230000000000000071e+01,7.527394198486010712e-02
1.240000000000000036e+01,1.269586640260640387e-01
1.250000000000000000e+01,1.058052331541144697e-01
1.260000000000000142e+01,8.995964293333552630e-02
1.270000000000000107e+01,4.015511876278649722e-02
1.280000000000000071e+01,1.617066032584265067e-01
1.290000000000000036e+01,1.869765702085006420e-01
1.300000000000000000e+01,1.100927348276412587e-01
1.310000000000000142e+01,7.104062961210089178e-02
1.320000000000000107e+01,6.333734711859670755e-03
1.330000000000000071e+01,2.088473301984675526e-02
1.340000000000000036e+01,6.658294098043983367e-02
1.350000000000000000e+01,1.032255314818193714e-01
1.360000000000000142e+01,3.863106089317466102e-02
1.370000000000000107e+01,1.429159319006630124e-01
1.380000000000000071e+01,1.991717561030770245e-01
1.390000000000000036e+01,1.245661537278847791e-01
1.400000000000000000e+01,3.473217237408438712e-02
1.410000000000000142e+01,6.701764716463502747e-02
1.420000000000000107e+01,6.116382676848112349e-02
1.430000000000000071e+01,1.812828277232671204e-01
1.440000000000000036e+01,8.465062355569931418e-02
1.450000000000000000e+01,9.153505904339953592e-02
1.460000000000000142e+01,6.698522153678873603e-02
1.470000000000000107e+01,1.231630534776104319e-01
1.480000000000000071e+01,1.038810663511092885e-01
1.490000000000000036e+01,9.122411361521053086e-02
1.500000000000000000e+01,1.189982148488035046e-01
1.510000000000000142e+01,1.077033839135717180e-01
1.520000000000000107e+01,1.746488672301072520e-01
1.530000000000000071e+01,2.254137117731093154e-01
1.540000000000000036e+01,1.821719159565188262e-01
1.550000000000000000e+01,1.308328566410984217e-01
1.560000000000000142e+01,1.213967134185485464e-01
1.570000000000000107e+01,9.845971288100453800e-02
1.580000000000000071e+01,1.277558981626490953e-01
1.590000000000000036e+01,1.324070726283531896e-01
1.600000000000000000e+01,5.672348320790923659e-02
1.610000000000000142e+01,4.596526920048413234e-02
1.619999999999999929e+01,3.261973635456965476e-02
1.630000000000000071e+01,2.643571427835342269e-02
1.640000000000000213e+01,8.134181331194297038e-02
1.650000000000000000e+01,1.551385232750908116e-01
1.660000000000000142e+01,1.114971896704044091e-01
1.669999999999999929e+01,2.707145154328829267e-02
1.680000000000000071e+01,9.881256441948443880e-02
1.690000000000000213e+01,1.082578718907977605e-01
1.700000000000000000e+01,3.621957470192454370e-02
1.710000000000000142e+01,4.446703993215489481e-02
1.719999999999999929e+01,7.880486075999308671e-02
1.730000000000000071e+01,1.356526940736101916e-01
1.740000000000000213e+01,1.610545728121960951e-01
1.750000000000000000e+01,1.493455881713255662e-01
1.760000000000000142e+01,1.147109486396736544e-01
1.769999999999999929e+01,6.927589731373415272e-02
1.780000000000000071e+01,3.537183536929992822e-02
1.790000000000000213e+01,3.596951926868897920e-02
1.800000000000000000e+01,1.009056600924952696e-01
1.810000000000000142e+01,1.275552948121953523e-01
1.819999999999999929e+01,6.894079611388222173e-02
1.830000000000000071e+01,1.163633255803207672e-01
1.840000000000000213e+01,2.373898425333526574e-01
1.850000000000000000e+01,6.011148142061907562e-02
1.860000000000000142e+01,1.046737518767076464e-01
1.869999999999999929e+01,8.919882760144036415e-02
1.880000000000000071e+01,5.656803777204528344e-02
1.890000000000000213e+01,1.218972795413477417e-01
1.900000000000000000e+01,1.584779159576497343e-01
1.910000000000000142e+01,1.737114835677656954e-01
1.920000000000000284e+01,1.106951822159025767e-01
1.930000000000000071e+01,1.026787537186210769e-01
1.940000000000000213e+01,2.356401476264754213e-01
1.950000000000000000e+01,2.409187663390118805e-01
1.960000000000000142e+01,1.232045281886264970e-01
1.970000000000000284e+01,1.099661357949584944e-01
1.980000000000000071e+01,1.172517831801666160e-01
1.990000000000000213e+01,3.459302850081413805e-02
2.000000000000000000e+01,4.167324821755899467e-02
2.010000000000000142e+01,5.343027454315117664e-02
2.020000000000000284e+01,2.503068961735121015e-02
2.030000000000000071e+01,3.714690485554798804e-02
2.040000000000000213e+01,4.928728642682562999e-02
2.050000000000000000e+01,9.611285403566656449e-02
2.060000000000000142e+01,1.582963745181652226e-01
2.070000000000000284e+01,2.266816479861304134e-01
2.080000000000000071e+01,1.603190079356256181e-01
2.090000000000000213e+01,6.228386721253002106e-02
2.100000000000000000e+01,1.976100385829207828e-01
2.110000000000000142e+01,1.626199388761362663e-01
2.120000000000000284e+01,1.552284466936794949e-01
2.130000000000000071e+01,2.368171229147452150e-01
2.140000000000000213e+01,1.950169489844060522e-01
2.150000000000000000e+01,1.494689851552645776e-01
2.160000000000000142e+01,1.311735761289825886e-01
2.170000000000000284e+01,1.088339538469716983e-01
2.180000000000000071e+01,1.301192614954539972e-01
2.190000000000000213e+01,1.382855015432828683e-01
2.200000000000000000e+01,1.119804588029061354e-01
2.210000000000000142e+01,4.265901171962090122e-02
2.220000000000000284e+01,3.840339625716458760e-02
2.230000000000000071e+01,2.478807085013365677e-02
2.240000000000000213e+01,4.281386896705531575e-02
2.250000000000000000e+01,5.177195973919826444e-02
2.260000000000000142e+01,2.985379995701444716e-02
2.270000000000000284e+01,3.080437307212233536e-02
2.280000000000000071e+01,2.447679639813291758e-02
2.290000000000000213e+01,3.271261363760948060e-02
2.300000000000000000e+01,6.820234230900071304e-02
2.310000000000000142e+01,1.111508660436102414e-01
2.320000000000000284e+01,4.144247722837899467e-02
2.330000000000000071e+01,6.817830149517378757e-02
2.340000000000000213e+01,3.728163537208162986e-02
2.350000000000000000e+01,1.136274464369946835e-01
2.360000000000000142e+01,1.326635131659194278e-01
2.370000000000000284e+01,2.142728823244326869e-02
2.380000000000000071e+01,5.961445999291400261e-02
2.390000000000000213e+01,1.471103016848182565e-01
2.400000000000000000e+01,1.546275000847015801e-01
2.410000000000000142e+01,1.273200587161638919e-01
2.420000000000000284e+01,5.983750161775119175e-02
2.430000000000000071e+01,9.869914703300508574e-02
2.440000000000000213e+01,9.028273277387503792e-02
2.450000000000000000e+01,1.613651916630531313e-01
2.460000000000000142e+01,1.982613747053375841e-01
2.470000000000000284e+01,1.373682091847180931e-01
2.480000000000000071e+01,1.207370670929393958e-01
2.490000000000000213e+01,1.264220419089809311e-01
2.500000000000000000e+01,1.536799753587768103e-01
2.510000000000000142e+01,1.764342306344610090e-01
2.520000000000000284e+01,1.746307646479607900e-01
2.530000000000000071e+01,8.951966416692963557e-02
2.540000000000000213e+01,7.084359323443970013e-02
2.550000000000000000e+01,4.763616373828429701e-02
2.560000000000000142e+01,5.936736178287813775e-02
2.570000000000000284e+01,1.267682951083299869e-01
2.580000000000000071e+01,1.459061985635548842e-01
2.590000000000000213e+01,9.506953370269019543e-02
2.600000000000000000e+01,1.017298530773508430e-01
2.610000000000000142e+01,9.992558781916577315e-02
2.620000000000000284e+01,8.625058554692306700e-02
2.630000000000000071e+01,8.081634160603463901e-02
2.640000000000000213e+01,5.292701594359429385e-02
2.650000000000000000e+01,7.477565647059607190e-02
2.660000000000000142e+01,9.607294907536831352e-02
2.670000000000000284e+01,2.987991122336671260e-02
2.680000000000000071e+01,2.023840644710796777e-01
2.690000000000000213e+01,1.655406578868943712e-01
2.700000000000000000e+01,6.337397436743656687e-02
2.710000000000000142e+01,1.253303559165290793e-01
2.720000000000000284e+01,1.112845090732659942e-01
2.730000000000000071e+01,1.073873265991443643e-01
2.740000000000000213e+01,1.373590058457967444e-01
2.750000000000000000e+01,7.460537260029072304e-02
2.760000000000000142e+01,3.737071152702584054e-02
2.770000000000000284e+01,3.469542311600715134e-02
2.780000000000000071e+01,7.565605550874024421e-02
2.790000000000000213e+01,1.402539945685483402e-01
2.800000000000000000e+01,1.256174798049174979e-01
2.810000000000000142e+01,1.015647493523895994e-01
2.820000000000000284e+01,1.986916603231755896e-02
2.830000000000000071e+01,4.135901114720025307e-02
2.840000000000000213e+01,6.710318835118006531e-02
2.850000000000000000e+01,1.050784429959468608e-01
2.860000000000000142e+01,1.395360768038627908e-01
2.870000000000000284e+01,8.987910643222495055e-02
2.880000000000000071e+01,1.613797139015799367e-02
2.890000000000000213e+01,9.447609280922801556e-02
2.900000000000000000e+01,1.046886996604957099e-01
2.910000000000000142e+01,8.242526649325783439e-02
2.920000000000000284e+01,7.896771350142273160e-02
2.930000000000000071e+01,6.524069807490812112e-02
2.940000000000000213e+01,6.894019412025363669e-02
2.950000000000000000e+01,1.135326116933740026e-01
2.960000000000000142e+01,9.244633539513373577e-02
2.970000000000000284e+01,1.292280786257551106e-01
2.980000000000000071e+01,1.211723416843000084e-01
2.990000000000000213e+01,8.293498263965773387e-02
3.000000000000000000e+01,6.271270071175429062e-02
3.010000000000000142e+01,9.995386573583107948e-02
3.020000000000000284e+01,6.340370694406846641e-02
3.030000000000000071e+01,6.044995441290960253e-02
3.040000000000000213e+01,4.957911476346112123e-02
3.050000000000000000e+01,1.143655780336866601e-01
3.060000000000000142e+01,9.443481864701293305e-02
3.070000000000000284e+01,6.113748955676350655e-02
3.080000000000000071e+01,8.529319423721945514e-02
3.090000000000000213e+01,8.543947766511307551e-02
3.100000000000000000e+01,7.476754243177539949e-02
3.110000000000000142e+01,1.041845539659606440e-01
3.120000000000000284e+01,3.022149209487065211e-02
3.130000000000000071e+01,6.014076777815469815e-02
3.140000000000000213e+01,1.291952392599050869e-01
3.150000000000000000e+01,1.877552297261773917e-01
3.160000000000000142e+01,1.247667293922159193e-01
3.170000000000000284e+01,7.510293581746062264e-02
3.180000000000000071e+01,1.114483883688193039e-01
3.190000000000000213e+01,1.596567566749018674e-01
3.200000000000000000e+01,1.620350514014651244e-01
3.210000000000000142e+01,6.613843692279554320e-02
3.220000000000000284e+01,2.859658071563107515e-02
3.230000000000000426e+01,4.988787915038031540e-02
3.239999999999999858e+01,5.218176122420090796e-02
3.250000000000000000e+01,1.064166890343644367e-01
3.260000000000000142e+01,9.559515771591864386e-02
3.270000000000000284e+01,9.945105469812108578e-02
3.280000000000000426e+01,1.305580076158752989e-01
3.289999999999999858e+01,7.691525632899248732e-02
3.300000000000000000e+01,7.752857784564406995e-02
3.310000000000000142e+01,8.356868205419452911e-02
3.320000000000000284e+01,7.945667360920680156e-02
3.330000000000000426e+01,1.314465490726820229e-01
3.339999999999999858e+01,1.228473755264499340e-01
3.350000000000000000e+01,1.129870364303557362e-01
3.360000000000000142e+01,1.064959868581690922e-01
3.370000000000000284e+01,7.267080242903936615e-02
3.380000000000000426e+01,9.303598039771651673e-02
3.389999999999999858e+01,9.293189700085004168e-02
3.400000000000000000e+01,7.728411430195998577e-02
3.410000000000000142e+01,1.577789780595798275e-01
3.420000000000000284e+01,1.886960607374067456e-01
3.430000000000000426e+01,1.155674446535823602e-01
3.439999999999999858e+01,1.167154321062135042e-01
3.450000000000000000e+01,1.036774647853405673e-01
3.460000000000000142e+01,3.213514331104354999e-02
3.470000000000000284e+01,6.014371048080982551e-02
3.480000000000000426e+01,7.921866419818203442e-02
3.489999999999999858e+01,1.032626498986394942e-01
3.500000000000000000e+01,7.341674832344234625e-02
3.510000000000000142e+01,3.378868089126915719e-02
3.520000000000000284e+01,6.714167625590293509e-02
3.530000000000000426e+01,8.585618230178833354e-02
3.539999999999999858e+01,3.345275998728748645e-02
3.550000000000000000e+01,7.326975048304715243e-02
3.560000000000000142e+01,1.698194750289488963e-01
3.570000000000000284e+01,1.835342139863891109e-01
3.580000000000000426e+01,7.892842138707814592e-02
3.589999999999999858e+01,4.393585739635795517e-02
3.600000000000000000e+01,3.740453106687972873e-02
3.610000000000000142e+01,3.941481449678450183e-02
3.620000000000000284e+01,6.298678621995290605e-02
3.630000000000000426e+01,1.164279142419990809e-01
3.639999999999999858e+01,1.120217768623304327e-01
3.650000000000000000e+01,1.290576869625812695e-01
3.660000000000000142e+01,1.294297906821362532e-01
3.670000000000000284e+01,6.895097513047764026e-02
3.680000000000000426e+01,6.266218004230013350e-02
3.689999999999999858e+01,8.982319775093107472e-02
3.700000000000000000e+01,1.325924664012531062e-01
3.710000000000000142e+01,5.777522607282548767e-02
3.720000000000000284e+01,7.944031223879247094e-02
3.730000000000000426e+01,1.678072122589270576e-01
3.739999999999999858e+01,1.661417047571883965e-01
3.750000000000000000e+01,1.088191045174216887e-01
3.760000000000000142e+01,1.115025197603134767e-02
3.770000000000000284e+01,4.136175037788010489e-02
3.780000000000000426e+01,3.955609049626843121e-02
3.789999999999999858e+01,8.487092788196493043e-02
3.800000000000000000e+01,9.753273221380792668e-02
3.810000000000000142e+01,5.313685110428978398e-02
3.820000000000000284e+01,6.638538635767121665e-02
3.830000000000000426e+01,8.106969132961387714e-02
3.840000000000000568e+01,1.018611923440580630e-01
3.850000000000000000e+01,1.014197105964490669e-01
3.860000000000000142e+01,1.101319114213106382e-01
3.870000000000000284e+01,9.261882819255236321e-02
3.880000000000000426e+01,1.085174229351093533e-01
3.890000000000000568e+01,2.096379024610900421e-01
3.900000000000000000e+01,1.842686782838323656e-01
3.910000000000000142e+01,2.045336637452767059e-01
3.920000000000000284e+01,1.607466411808125550e-01
3.930000000000000426e+01,8.505449257404086583e-02
3.940000000000000568e+01,1.102475401252160092e-01
3.950000000000000000e+01,7.015380077830692118e-02
3.960000000000000142e+01,5.879849987996142724e-02
3.970000000000000284e+01,6.848670409892403110e-02
3.980000000000000426e+01,1.967835330037434050e-01
3.990000000000000568e+01,1.779975711262188620e-01
4.000000000000000000e+01,1.260440139828524209e-01
4.010000000000000142e+01,7.487943355737353146e-02
4.020000000000000284e+01,6.073512363029761468e-02
4.030000000000000426e+01,1.269234546058427560e-01
4.040000000000000568e+01,1.142745526661153310e-01
4.050000000000000000e+01,4.625373015804278010e-02
4.060000000000000142e+01,1.079007435306853779e-01
4.070000000000000284e+01,4.918085547733318935e-02
4.080000000000000426e+01,5.464927859105732366e-02
4.090000000000000568e+01,2.705671931836308927e-02
4.100000000000000000e+01,7.917061713400028178e-02
4.110000000000000142e+01,5.606651560602780165e-02
4.120000000000000284e+01,1.312350029644407112e-01
4.130000000000000426e+01,7.496965510144973366e-02
4.140000000000000568e+01,5.086097917383571032e-02
4.150000000000000000e+01,1.253348686246585353e-01
4.160000000000000142e+01,1.146493585670905480e-01
4.170000000000000284e+01,5.700237555708129178e-02
4.180000000000000426e+01,8.292209948007855935e-02
4.190000000000000568e+01,6.855016451836435688e-03
4.200000000000000000e+01,8.412474246144217849e-02
4.210000000000000142e+01,7.905618720188872794e-02
4.220000000000000284e+01,7.938325938858084574e-02
4.230000000000000426e+01,7.690489781957762783e-02
4.240000000000000568e+01,1.189841109492106863e-01
4.250000000000000000e+01,1.151327001979378511e-01
4.260000000000000142e+01,7.839436465137004928e-02
4.270000000000000284e+01,1.589091528675732889e-01
4.280000000000000426e+01,6.756469334390265147e-02
4.290000000000000568e+01,9.955054579075670040e-02
4.300000000000000000e+01,1.471954594514003067e-01
4.310000000000000142e+01,1.581315330027549815e-01
4.320000000000000284e+01,6.813001460733376924e-02
4.330000000000000426e+01,3.629958916078683540e-02
4.340000000000000568e+01,7.129649521851889882e-02
4.350000000000000000e+01,7.845537764369338307e-02
4.360000000000000142e+01,1.106277510500401490e-01
4.370000000000000284e+01,3.334317012952702636e-02
4.380000000000000426e+01,7.810349950470070468e-02
4.390000000000000568e+01,3.083163004581552721e-02
4.400000000000000000e+01,1.675079204674657929e-01
4.410000000000000142e+01,1.557089984199426513e-01
4.420000000000000284e+01,1.187284636525553633e-01
4.430000000000000426e+01,1.152416462355743965e-01
4.440000000000000568e+01,1.058537947271060153e-01
4.450000000000000000e+01,1.220428885647520112e-01
4.460000000000000142e+01,7.600556016057724573e-02
4.470000000000000284e+01,1.108261543708884307e-02
4.480000000000000426e+01,7.654730438253301572e-02
4.490000000000000568e+01,9.189206249799425352e-02
4.500000000000000000e+01,1.025363601423341653e-01
4.510000000000000142e+01,5.653814857867529853e-02
4.520000000000000284e+01,7.053598777354795624e-02
4.530000000000000426e+01,1.367126094216689902e-01
4.540000000000000568e+01,1.450136669114662491e-01
4.550000000000000000e+01,1.000762019369248190e-01
4.560000000000000142e+01,9.520783755382479507e-02
4.570000000000000284e+01,9.654745922948243519e-02
4.580000000000000426e+01,3.180410560828162564e-02
4.590000000000000568e+01,1.036070981115835427e-01
4.600000000000000000e+01,2.128232086735075967e-01
4.610000000000000142e+01,1.699853485330117819e-01
4.620000000000000284e+01,9.522246812508400327e-02
4.630000000000000426e+01,1.154812322467754088e-01
4.640000000000000568e+01,1.551659795166019928e-01
4.650000000000000000e+01,1.380792780180371271e-01
4.660000000000000142e+01,8.804613381200350475e-02
4.670000000000000284e+01,5.434889730891191706e-02
4.680000000000000426e+01,7.722656293347510137e-02
4.690000000000000568e+01,6.582922131672976074e-02
4.700000000000000000e+01,1.283287735763060933e-01
4.710000000000000142e+01,2.076250633434331416e-01
4.720000000000000284e+01,1.164338000761266229e-01
4.730000000000000426e+01,3.233381188594023486e-02
4.740000000000000568e+01,6.165524676273499705e-02
4.750000000000000000e+01,1.425109608133093841e-01
4.760000000000000142e+01,1.121005990900808269e-01
4.770000000000000284e+01,1.834728015215721444e-02
4.780000000000000426e+01,7.980434586803095143e-02
4.790000000000000568e+01,5.138545667324374150e-02
4.800000000000000000e+01,3.687019627081170731e-02
4.810000000000000142e+01,8.407457900592392452e-02
4.820000000000000284e+01,1.003988463459354191e-01
4.830000000000000426e+01,5.548521102221818518e-02
4.840000000000000568e+01,8.492878293974608084e-02
4.850000000000000000e+01,1.312836067468282075e-01
4.860000000000000142e+01,1.335024900577472806e-01
4.870000000000000284e+01,9.725997393953318693e-02
4.880000000000000426e+01,6.766742699937523808e-02
4.890000000000000568e+01,1.054961353936152146e-01
4.900000000000000000e+01,8.790554489464402765e-02
4.910000000000000142e+01,1.808651010508043333e-01
4.920000000000000284e+01,2.006276601061696696e-01
4.930000000000000426e+01,9.413529472547098320e-02
4.940000000000000568e+01,9.841744063146019850e-02
4.950000000000000000e+01,9.971285572077034920e-02
4.960000000000000142e+01,4.643755312661939499e-02
4.970000000000000284e+01,1.771591857576944318e-01
4.980000000000000426e+01,1.730411327515782305e-01
4.990000000000000568e+01,8.659840094395084009e-02
5.000000000000000000e+01,8.936354239136494459e-02
5.010000000000000142e+01,4.693262988065353969e-02
5.020000000000000284e+01,8.016457947857986988e-02
5.030000000000000426e+01,6.009318112546455093e-02
5.040000000000000568e+01,2.180128112564827525e-01
5.050000000000000000e+01,2.101794937870645474e-01
5.060000000000000142e+01,1.606950216646973739e-01
5.070000000000000284e+01,8.813348488013431070e-02
5.080000000000000426e+01,1.777860359235319473e-02
5.090000000000000568e+01,2.951032351734102221e-02
5.100000000000000000e+01,5.605051556591057055e-02
5.110000000000000142e+01,5.727574212289871652e-02
5.120000000000000284e+01,9.770719892334907286e-02
5.130000000000000426e+01,5.233392108769111678e-02
5.140000000000000568e+01,8.769136824948672859e-02
5.150000000000000000e+01,5.044028509661735438e-02
5.160000000000000142e+01,5.790106336542789195e-02
5.170000000000000284e+01,5.997852170333056732e-02
5.180000000000000426e+01,1.512522305393288469e-01
5.190000000000000568e+01,9.938797324047063397e-02
5.200000000000000000e+01,7.577862696893135352e-02
5.210000000000000142e+01,8.214088274651831778e-02
5.220000000000000284e+01,8.161312422123967458e-02
5.230000000000000426e+01,1.398140516974863967e-01
5.240000000000000568e+01,1.143648358478661364e-01
5.250000000000000000e+01,1.738647200592039199e-01
5.260000000000000142e+01,2.057882225864063053e-01
5.270000000000000284e+01,1.181753561474942898e-01
5.280000000000000426e+01,5.435934467779879320e-02
5.290000000000000568e+01,6.006083375366050997e-02
5.300000000000000000e+01,8.109879158720396941e-02
5.310000000000000142e+01,2.163212085341544022e-01
5.320000000000000284e+01,2.721698496699513914e-01
5.330000000000000426e+01,9.913459260304534337e-02
5.340000000000000568e+01,5.468677716585362836e-02
5.350000000000000000e+01,6.672150748274684184e-02
5.360000000000000142e+01,4.244483950195997168e-02
5.370000000000000284e+01,8.787911925497055021e-02
5.380000000000000426e+01,1.865743285907642615e-02
5.390000000000000568e+01,7.817969354880564825e-02
5.400000000000000000e+01,2.938608766618894599e-02
5.410000000000000142e+01,1.795892358847479553e-01
5.420000000000000284e+01,8.253834840387605509e-02
5.430000000000000426e+01,6.066843773931352574e-02
5.440000000000000568e+01,1.079767736941978917e-01
5.450000000000000000e+01,8.730816924185440253e-02
5.460000000000000142e+01,9.280650398242880350e-02
5.470000000000000284e+01,1.495408984603442126e-01
5.480000000000000426e+01,7.649326859842364712e-02
5.490000000000000568e+01,6.697876528781908367e-02
5.500000000000000000e+01,3.443066207803464202e-02
5.510000000000000142e+01,4.819272571326747856e-02
5.520000000000000284e+01,5.708046890949240726e-02
5.530000000000000426e+01,2.313526815486336222e-02
5.540000000000000568e+01,9.157180919521658302e-02
5.550000000000000000e+01,8.373017989753277213e-02
5.560000000000000142e+01,8.121967104998041587e-02
5.570000000000000284e+01,8.045036988703443970e-02
5.580000000000000426e+01,1.079758578553714765e-01
5.590000000000000568e+01,1.830519619794958308e-01
5.600000000000000000e+01,2.216254871076268618e-01
5.610000000000000142e+01,1.739995410153280520e-01
5.620000000000000284e+01,7.056554512481084951e-02
5.630000000000000426e+01,7.852093585754731098e-02
5.640000000000000568e+01,1.866136111447339874e-01
5.650000000000000000e+01,9.129289220127154159e-02
5.660000000000000142e+01,2.964031526049682244e-02
5.670000000000000284e+01,8.450718392597943163e-02
5.680000000000000426e+01,9.690644784746826890e-02
5.690000000000000568e+01,2.611887557381921757e-02
5.700000000000000000e+01,1.688185155497148593e-01
5.710000000000000142e+01,1.771032618785895185e-01
5.720000000000000284e+01,1.364663997872146706e-01
5.730000000000000426e+01,1.473737687815879771e-01
5.740000000000000568e+01,7.560814771633134201e-02
5.750000000000000000e+01,8.184754499599024291e-02
5.760000000000000142e+01,1.545543008186283374e-01
5.770000000000000284e+01,8.951584362711113851e-02
5.780000000000000426e+01,6.086534731440805535e-02
5.790000000000000568e+01,4.975153980413422189e-02
5.800000000000000000e+01,6.412796850808362426e-02
5.810000000000000142e+01,5.633642119925248021e-02
